generation,baseline_best,baseline_avg,baseline_worst,cost_best,cost_avg,cost_worst,degree_best,degree_avg,degree_worst,dijkstra_best,dijkstra_avg,dijkstra_worst,hybrid_best,hybrid_avg,hybrid_worst
180,808.0664,781.6320,481.4678,878.0785,869.0442,690.9561,860.3314,832.8102,657.6903,827.3771,815.7483,673.9066,953.9605,945.1740,845.6551
181,808.0664,779.3674,533.9350,878.0785,871.1730,808.5823,860.3314,834.6195,657.6903,827.3771,813.7255,605.2079,953.9605,942.4299,808.8897
182,808.0664,767.1464,466.3691,878.0785,868.5193,746.4926,860.3314,828.6300,657.6903,827.3771,820.7651,673.9066,953.9605,944.6639,810.6699
183,808.0664,769.5190,511.5451,878.0785,874.4344,829.7264,860.3314,833.0190,657.6903,827.3771,814.5550,646.6821,953.9605,938.6387,808.9140
184,808.0664,777.8204,675.7234,878.0785,876.9955,852.5233,860.3314,842.1398,657.6903,827.3771,799.4658,441.8523,953.9605,943.4353,847.5536
185,808.0664,787.0688,654.3780,878.0785,877.1493,845.9170,860.3314,849.2252,657.6903,827.3771,792.4237,533.1979,953.9605,949.2193,864.6608
186,808.0664,782.9393,671.5584,878.0785,873.7892,812.0965,860.3314,854.7997,618.6615,827.3771,768.0426,471.7013,953.9605,940.9716,825.7165
187,808.0664,774.1048,657.6866,878.0785,872.2405,797.7921,860.3314,848.0480,649.3078,827.3771,769.5483,533.1979,953.9605,944.2877,814.5298
188,811.4278,781.8077,533.9350,878.0785,872.3012,780.6459,860.3314,844.2055,658.7573,827.3771,805.0737,596.0480,953.9605,943.8036,799.1499
189,811.4278,778.3557,533.9350,878.0785,874.7557,808.9758,860.3314,848.2370,658.7573,827.3771,815.9765,673.9066,953.9605,937.6525,821.7949
190,811.4278,758.6936,533.9350,878.0785,875.6266,852.5233,860.3314,840.1740,658.7573,827.3771,812.9160,646.6821,953.9605,935.5149,756.7763
191,811.4278,780.3961,560.6440,878.0785,874.9825,791.7223,860.3314,846.5305,658.7573,833.2174,810.7730,673.9066,953.9605,942.0270,847.5536
192,811.4278,802.9899,688.1171,878.0785,873.4397,808.5823,860.3314,836.4522,658.7573,833.2174,817.2237,673.9066,953.9605,937.0195,762.2200
193,811.4278,792.9805,533.9350,878.0785,871.8690,750.4187,860.3314,843.3004,628.1110,833.2174,810.1011,602.6434,953.9605,932.7185,827.5358
194,811.4278,786.5866,537.0332,878.0785,870.8616,663.5339,860.3314,806.3688,611.7339,833.2174,799.7536,446.5517,953.9605,927.5014,761.2431
195,811.4278,795.4732,688.1171,878.0785,869.7529,755.1376,860.3314,810.7311,570.5795,833.2174,802.9099,539.0382,953.9605,929.8463,845.6038
196,811.4278,804.6610,722.0830,878.0785,874.3789,833.0238,860.3314,810.6849,625.9678,833.2174,814.1780,599.3222,953.9605,942.8192,832.0514
197,811.4278,793.5589,722.0830,878.0785,871.1694,689.8831,860.3314,820.3876,576.5290,833.2174,815.3704,599.3222,953.9605,944.1841,847.5536
198,811.4278,796.6533,651.7683,878.0785,875.0481,834.8536,860.3314,833.4450,628.1110,833.2174,828.5613,737.0105,953.9605,932.4073,750.2208
199,811.4278,802.4934,722.0830,878.0785,876.0770,863.7821,860.3314,802.6648,628.1110,833.2174,828.6099,679.7469,953.9605,932.1505,690.6662
200,811.4278,796.1508,537.2964,878.0785,877.2207,863.7821,860.3314,826.8513,627.9907,833.2174,827.1545,679.7469,953.9605,937.9589,847.5536
