generation,baseline_best,baseline_avg,baseline_worst,cost_best,cost_avg,cost_worst,degree_best,degree_avg,degree_worst,dijkstra_best,dijkstra_avg,dijkstra_worst,hybrid_best,hybrid_avg,hybrid_worst
167,1006.1024,950.5990,788.7821,1099.2536,1077.5653,978.6721,1055.1166,1044.0324,968.9846,1014.3393,1005.5675,883.8093,1099.6505,1093.0157,1021.8237
168,1006.1024,959.8331,788.7821,1099.2536,1078.2906,832.1528,1055.1166,1044.0669,927.2295,1014.3393,1001.6340,938.7533,1099.6505,1091.3118,1030.7847
169,1006.1024,967.6790,788.7821,1099.2536,1072.8169,958.2961,1055.1166,1047.6029,975.4790,1014.3393,997.0359,938.7533,1099.6505,1088.3255,996.1283
170,1006.1024,956.9801,811.3325,1099.2536,1080.6780,1001.2235,1055.1166,1040.9998,934.0773,1014.3393,1000.6027,872.1209,1099.6505,1093.3673,1047.9996
171,1006.1024,954.9920,771.0314,1099.2536,1078.6370,931.2784,1055.1166,1043.6542,968.9846,1014.3393,997.0290,856.2498,1099.6505,1093.5298,1046.5492
172,1006.1024,963.2685,748.5941,1099.2536,1081.4490,952.1784,1055.1166,1047.1724,968.9846,1014.3393,998.9188,800.5880,1099.6505,1092.9036,1057.5731
173,1006.1024,942.3421,771.0314,1099.2536,1085.8943,978.6721,1055.1166,1043.9824,888.2538,1014.3393,1005.3688,899.9681,1099.6505,1093.7715,1015.7305
174,1006.1024,950.2709,748.5941,1099.2536,1074.6764,769.8397,1055.1166,1046.0812,949.2564,1014.3393,1010.1871,938.7533,1099.6505,1091.9985,987.6327
175,1006.1024,949.5870,771.0314,1099.2536,1083.7367,978.6721,1055.1166,1043.8810,964.4001,1014.3393,1009.0583,970.3307,1099.6505,1092.0532,1047.9996
176,1006.1024,956.0211,788.7821,1099.2536,1072.9564,893.1832,1055.1166,1046.2934,964.4001,1014.3393,1010.1871,938.7533,1099.6505,1089.5375,1019.5875
177,1006.1024,966.2574,788.7821,1099.2536,1075.2820,822.8175,1055.1166,1044.5587,896.2157,1014.3393,1006.9995,938.7533,1099.6505,1088.7605,1015.5057
178,1006.1024,961.5610,846.9894,1099.2536,1079.1480,978.6721,1055.1166,1037.0016,875.9230,1014.3393,1000.8866,867.2204,1099.6505,1094.1659,1066.6830
179,1006.1024,956.8854,788.7821,1099.2536,1064.5753,633.0959,1055.1166,1036.8732,927.2295,1014.3393,1004.0144,913.3149,1099.6505,1093.2489,1029.5579
180,1006.1024,948.6988,759.6890,1099.2536,1063.4305,886.2773,1055.1166,1042.8321,932.6703,1014.3393,1006.4188,938.7533,1099.6505,1087.9363,956.0748
181,1006.1024,957.8321,788.7821,1099.2536,1064.4558,969.9138,1055.1166,1035.2625,946.6230,1014.3393,1005.0655,938.7533,1099.6505,1093.0755,1023.0079
182,1006.1024,954.6453,771.0314,1099.2536,1058.4946,952.1784,1055.1166,1043.3545,898.0430,1014.3393,1005.9366,969.4643,1099.6505,1089.3767,1018.4116
183,1006.1024,962.7155,788.7821,1099.2536,1061.5447,911.7095,1055.1166,1048.0906,927.2295,1014.3393,1009.4180,970.3307,1099.6505,1089.6996,1010.1400
184,1006.1024,970.3875,772.4289,1099.2536,1071.3387,978.6721,1055.1166,1054.2014,1009.3568,1014.3393,1007.1306,899.9681,1099.6505,1093.2022,1039.7424
185,1019.4626,975.1105,748.5941,1099.2536,1083.5119,987.3178,1055.1166,1051.5535,997.4327,1014.3393,1003.5734,938.7533,1099.6505,1090.5681,1016.7858
186,1019.4626,969.5974,783.5851,1099.2536,1079.9217,952.1784,1055.1166,1048.1226,962.3888,1014.3393,1005.8581,965.1500,1099.6505,1089.6714,1054.3406
187,1019.4626,979.5046,771.0314,1099.2536,1081.2961,978.6721,1055.1166,1049.1219,968.9846,1014.3393,1011.6988,970.3307,1099.6505,1090.7784,1018.1964
188,1019.4626,985.1839,781.8242,1099.2536,1075.4143,969.9138,1055.1166,1053.2862,1009.3568,1014.3393,1008.4661,944.3073,1099.6505,1093.0694,990.2387
189,1019.4626,999.4731,869.2671,1099.2536,1076.5007,959.0843,1055.1166,1048.9765,976.9130,1014.3393,1001.7064,799.2576,1099.6505,1093.0886,1047.7410
190,1019.4626,1005.6448,802.1423,1099.2536,1070.5653,871.7492,1055.1166,1046.8812,940.4734,1014.3393,1007.2979,970.3307,1099.6505,1095.6414,1057.5731
191,1019.4626,998.5613,865.3016,1099.2536,1071.7404,982.8900,1055.1166,1043.9982,1002.5533,1014.3393,1011.6988,970.3307,1099.6505,1093.7686,982.5528
192,1019.4626,1008.1561,854.7864,1099.2536,1072.9615,962.8315,1055.1166,1050.5406,1009.3568,1014.3393,1010.1871,938.7533,1099.6505,1095.6428,1045.9416
193,1019.4626,1004.0376,934.6483,1099.2536,1078.6389,939.2885,1055.1166,1042.1021,968.9846,1014.3393,1009.0583,970.3307,1099.6505,1094.1868,1032.1130
194,1019.4626,1002.3107,917.7337,1099.2536,1069.3696,801.9773,1055.1166,1045.1055,943.8611,1014.3393,1006.6781,938.7533,1099.6505,1094.5653,1017.9538
195,1019.4626,1003.0684,865.3016,1099.2536,1061.3159,640.8899,1055.1166,1048.5412,990.6579,1014.3393,1005.8205,970.3307,1099.6505,1094.7998,1057.5731
196,1019.4626,997.1459,802.1423,1099.2536,1069.1866,822.4541,1055.1166,1043.0499,935.0730,1014.3393,1013.4592,970.3307,1099.6505,1097.2269,1041.8220
197,1019.4626,992.2249,839.2430,1099.2536,1070.4579,987.3178,1055.1166,1041.1148,886.8573,1014.3393,1009.8296,920.8763,1099.6505,1096.2537,1038.1676
198,1019.4626,979.2190,849.8067,1099.2536,1066.6053,969.9138,1055.1166,1039.0650,945.5020,1016.9558,1006.0286,903.6983,1099.6505,1097.6326,1067.9747
199,1019.4626,990.6209,843.8462,1099.2536,1063.9908,930.3540,1055.1166,1047.7406,968.9846,1016.9558,1007.7703,970.3307,1099.6505,1096.7004,1057.5731
200,1019.4626,987.4906,802.1423,1099.2536,1071.2292,959.6297,1055.1166,1046.8054,927.2295,1016.9558,1012.0070,970.3307,1099.6505,1099.6505,1099.6505
