generation,baseline_best,baseline_avg,baseline_worst,cost_best,cost_avg,cost_worst,degree_best,degree_avg,degree_worst,dijkstra_best,dijkstra_avg,dijkstra_worst,hybrid_best,hybrid_avg,hybrid_worst
168,952.2052,911.4588,595.8098,1120.1946,1109.2567,991.4978,1014.5444,1012.1479,948.0522,8176.5255,5245.3293,400.9570,1092.5221,1087.2212,1026.2613
169,952.2052,930.6560,743.6226,1120.1946,1106.2632,1008.2995,1014.5444,1010.3767,972.8683,8176.5255,5397.1576,317.1158,1092.5221,1082.0391,985.6797
170,952.2052,943.5885,850.2625,1120.1946,1108.0575,952.4090,1014.5444,1003.8563,953.4026,8176.5255,4932.1456,276.0703,1092.5221,1078.5138,861.7236
171,952.2052,944.9020,860.1052,1120.1946,1109.3308,1016.7794,1014.5444,994.4453,883.8229,8176.5255,5246.9076,387.9058,1092.5221,1071.4700,913.4572
172,952.2052,946.9391,860.1052,1120.1946,1096.8414,952.9932,1032.5071,997.8528,883.8229,8176.5255,4772.5658,276.0703,1092.5221,1078.8640,981.1175
173,952.2052,946.6792,860.1052,1120.1946,1096.3708,959.7948,1032.5071,994.0235,725.2492,8176.5255,5864.6083,401.7203,1092.5221,1077.6067,958.0021
174,952.2052,949.2012,860.1052,1120.1946,1093.2808,748.9742,1032.5071,1001.3999,859.3925,8176.5255,5098.9102,354.6116,1092.5221,1077.4227,882.7255
175,952.2052,938.8851,745.1968,1120.1946,1094.0150,855.8688,1032.5071,1004.6452,915.6543,8176.5255,5867.9536,426.3319,1092.5221,1070.9487,915.9986
176,952.2052,945.8810,860.1052,1120.1946,1106.1910,932.6491,1032.5071,1016.4666,922.7714,8176.5255,6477.4995,285.7969,1092.5221,1074.6506,985.6797
177,952.2052,947.2668,745.1968,1120.1946,1106.4007,862.8051,1032.5071,1008.2233,883.8229,8176.5255,6171.7735,426.3319,1092.5221,1068.3748,913.2528
178,952.2052,941.5832,804.0582,1120.1946,1113.2819,1074.8798,1032.5071,1007.2720,869.0331,8176.5255,5558.5796,426.3319,1092.5221,1065.4382,934.8089
179,952.2052,946.6531,845.5513,1120.1946,1107.4480,872.6333,1032.5071,1003.5529,843.4996,8176.5255,5562.8425,385.7718,1092.5221,1065.4152,896.7634
180,952.2052,937.5972,860.1052,1120.1946,1106.6154,1022.2043,1032.5071,1017.8061,836.5214,8176.5255,4939.1605,307.7727,1092.5221,1070.4104,882.1719
181,952.2052,933.3976,685.3656,1120.1946,1100.9784,839.7580,1032.5071,1005.3153,796.0887,8176.5255,5557.4741,328.4331,1092.5221,1059.3814,853.7471
182,952.2052,931.9761,745.1968,1120.1946,1101.6695,905.9567,1032.5071,1012.6449,883.8229,8176.5255,5717.7358,391.3438,1092.5221,1055.0097,897.0172
183,952.2052,931.4327,745.1968,1120.1946,1089.4715,856.9658,1032.5071,1007.1150,778.3807,8176.5255,5102.2610,295.4096,1092.5221,1057.2703,895.7657
184,952.2052,928.2993,745.1968,1120.1946,1098.5580,911.6934,1032.5071,994.3540,778.9682,8176.5255,5406.2444,466.0688,1092.5221,1071.3286,939.7511
185,952.2052,935.6226,745.1968,1120.1946,1097.6837,913.9455,1032.5071,994.0358,813.7295,8176.5255,6480.1522,357.3086,1092.5221,1072.8749,939.7511
186,952.2052,934.8343,745.1968,1120.1946,1097.5396,862.4656,1032.5071,1000.1385,843.4996,8176.5255,6636.4242,331.8648,1092.5221,1068.4288,872.7725
187,952.2052,919.2225,628.2015,1120.1946,1099.6217,814.9717,1032.5071,1000.2284,843.4996,8176.5255,6014.2941,304.1096,1092.5221,1061.8102,908.8624
188,952.2052,911.7243,745.1968,1120.1946,1093.3955,771.3502,1032.5071,1010.3196,792.7094,8176.5255,5403.1842,426.3319,1092.5221,1061.3814,887.7682
189,952.2052,908.4727,578.8427,1120.1946,1079.5068,896.3091,1032.5071,995.3815,819.6104,8176.5255,5561.4063,426.3319,1092.5221,1062.8361,900.2008
190,952.2052,914.9126,628.2015,1120.1946,1096.0143,934.9074,1032.5071,1019.3513,934.5624,8176.5255,4635.2573,280.6275,1092.5221,1065.0937,890.0928
191,952.2052,920.5152,734.1240,1120.1946,1092.4599,883.1397,1032.5071,1014.4769,843.4996,8176.5255,4947.9699,346.7903,1092.5221,1059.8829,783.2620
192,952.2052,911.3452,628.2015,1120.1946,1097.3432,873.0281,1032.5071,1015.8785,858.5487,8176.5255,4175.9573,368.3460,1092.5221,1053.0362,772.8518
193,952.2052,925.1330,628.2015,1120.1946,1098.8198,907.6159,1032.5071,1014.7372,760.5815,8176.5255,5102.9053,362.1034,1092.5221,1062.4994,949.3148
194,952.2052,916.6710,628.2015,1120.1946,1099.2213,906.4698,1032.5071,1019.6478,863.1489,8176.5255,5094.4659,341.4998,1092.5221,1058.2348,903.6211
195,952.2052,938.7187,745.1968,1120.1946,1099.5205,934.9074,1032.5071,1027.6579,939.1995,8176.5255,4319.5075,322.7882,1092.5221,1053.8258,934.5271
196,952.2052,919.3332,566.6911,1120.1946,1112.5899,1060.5628,1032.5071,1015.2996,882.1884,8176.5255,5556.9332,417.0787,1092.5221,1060.8341,939.7511
197,952.2052,917.8703,628.2015,1120.1946,1109.6307,952.4090,1032.5071,1025.4114,883.8229,8176.5255,6019.6160,423.7355,1092.5221,1073.6657,937.5988
198,952.2052,900.9311,521.2883,1120.1946,1092.3214,913.9455,1032.5071,1025.7040,939.1995,8176.5255,4625.4107,287.7017,1092.5221,1073.0191,937.5988
199,952.2052,915.0876,415.0107,1120.1946,1098.2431,913.9455,1032.5071,1028.7748,939.1995,8176.5255,5555.2501,355.1965,1092.5221,1082.9475,985.6797
200,952.2052,908.4076,566.6911,1120.1946,1100.8520,934.9074,1032.5071,1026.9210,916.4894,8176.5255,6322.9940,399.6204,1092.5221,1079.4964,923.2078
