generation,baseline_best,baseline_avg,baseline_worst,cost_best,cost_avg,cost_worst,degree_best,degree_avg,degree_worst,dijkstra_best,dijkstra_avg,dijkstra_worst,hybrid_best,hybrid_avg,hybrid_worst
180,767.0191,755.7169,685.7468,818.2323,816.1754,791.1165,762.6536,757.9218,708.1269,696.1676,689.2240,609.3726,825.1200,813.4211,735.7913
181,767.0191,760.5174,685.7468,818.2323,817.3168,806.7879,762.6536,758.4031,699.1268,696.1676,682.2804,609.3726,825.1200,809.1100,672.1443
182,775.4663,764.1061,685.7468,818.2323,814.3372,755.1877,762.6536,762.6536,762.6536,696.1676,689.3968,609.3726,825.1200,808.3333,724.2770
183,775.4663,751.7783,685.7468,818.2323,802.5709,689.0889,762.6536,762.4568,757.7353,696.1676,687.0777,562.2562,825.1200,815.0481,776.6975
184,775.4663,759.5285,685.7468,818.2323,805.2223,728.5129,762.6536,756.6667,694.1711,696.1676,692.6958,609.3726,825.1200,810.1429,754.0890
185,775.4663,750.1303,602.4896,818.2323,818.2323,818.2323,762.6536,760.5852,730.7698,696.1676,687.0220,554.3214,825.1200,825.1200,825.1200
186,775.4663,764.6999,685.7468,818.2323,815.7673,768.0497,762.6536,757.3362,704.0708,696.1676,689.2240,609.3726,825.1200,818.1929,700.3658
187,775.4663,775.4663,775.4663,818.2323,814.4279,734.5655,762.6536,758.5956,724.9729,696.1676,680.5253,582.2244,825.1200,817.0148,719.3368
188,775.4663,775.4663,775.4663,818.2323,814.2177,768.0497,762.6536,751.9021,683.1725,696.1676,674.6091,591.1789,825.1200,824.3085,804.8342
189,775.4663,775.4663,775.4663,818.2323,816.8590,806.7879,762.6536,759.2348,719.9189,696.1676,678.1394,592.6417,825.1200,813.7295,719.3044
190,775.4663,775.4663,775.4663,818.2323,816.1748,778.2374,762.6536,761.3782,730.7698,696.1676,692.6958,609.3726,825.1200,810.8077,714.3905
191,775.4663,775.4663,775.4663,818.2323,810.7326,765.4382,762.6536,757.8072,684.2294,696.1676,678.5350,515.7362,825.1200,816.8161,697.8290
192,775.4663,772.4763,700.7167,818.2323,817.3168,806.7879,762.6536,755.5204,719.9189,696.1676,685.7522,609.3726,825.1200,812.8876,721.9713
193,775.4663,765.3082,690.8157,818.2323,815.1992,742.4043,762.6536,760.1029,730.7698,696.1676,682.2456,578.9533,825.1200,820.1434,749.1287
194,775.4663,756.1284,612.5407,818.2323,814.3143,731.7250,762.6536,756.3658,704.0708,696.1676,696.1676,696.1676,825.1200,814.3811,679.0032
195,775.4663,770.5893,730.0546,818.2323,815.2592,778.2374,762.6536,758.7091,713.3479,696.1676,683.1362,609.3726,825.1200,816.0818,709.8946
196,775.4663,768.6942,690.8157,818.2323,816.8590,806.7879,762.6536,762.6536,762.6536,696.1676,684.0624,582.0952,825.1200,803.1995,611.1883
197,775.4663,765.3082,690.8157,818.2323,814.8517,768.0497,762.6536,755.1503,704.0708,696.1676,674.9731,573.0099,825.1200,811.6365,738.5160
198,775.4663,762.5845,690.8157,818.2323,812.8444,768.0497,762.6536,748.4718,684.2294,696.1676,673.2836,573.0099,825.1200,814.3915,701.7155
199,775.4663,766.3815,690.8157,818.2323,816.4012,806.7879,762.6536,749.9337,698.4161,696.1676,689.2240,609.3726,825.1200,797.5750,645.2066
200,775.4663,766.3815,690.8157,818.2323,816.2250,768.0497,762.6536,750.5636,681.4641,696.1676,689.2240,609.3726,825.1200,809.4989,706.8788
201,775.4663,775.4663,775.4663,818.2323,818.2323,818.2323,762.6536,756.2690,684.2294,696.1676,691.2413,573.0099,825.1200,812.9033,672.1443
202,775.4663,746.9290,612.5407,818.2323,815.7673,779.4941,762.6536,756.7369,713.3479,696.1676,686.3388,573.0099,825.1200,814.7388,759.2815
203,775.4663,767.2533,690.8157,818.2323,818.2323,818.2323,762.6536,743.6512,636.8706,696.1676,679.3714,573.0099,825.1200,812.8783,704.4751
204,798.9472,763.6141,612.5407,818.2323,817.7746,806.7879,762.6536,755.5473,683.6079,696.1676,689.2240,609.3726,825.1200,814.4392,703.3674
205,798.9472,758.8718,690.8157,818.2323,818.2323,818.2323,762.6536,752.5447,707.1549,696.1676,689.2240,609.3726,825.1200,818.5296,719.3359
206,798.9472,766.2698,612.5407,818.2323,815.3095,768.0497,762.6536,753.9327,701.8258,696.1676,692.6958,609.3726,825.1200,815.4355,776.6975
207,798.9472,773.5431,656.3959,818.2323,806.2947,732.1367,762.6536,754.0030,704.0708,696.1676,685.7522,609.3726,825.1200,812.6580,695.4252
208,798.9472,763.1944,617.4646,818.2323,810.3225,737.1407,762.6536,743.8420,616.2280,696.1676,672.0859,586.3250,825.1200,806.9849,706.8788
209,798.9472,777.5156,617.4646,818.2323,812.0250,733.1321,762.6536,749.8211,707.1549,696.1676,690.8724,609.3726,825.1200,806.6740,695.4252
210,798.9472,795.0739,702.1152,818.2323,807.3146,735.9455,762.6536,751.0918,683.3788,696.1676,683.9381,609.3726,825.1200,797.4719,704.4751
211,798.9472,773.7277,638.3053,818.2323,816.3445,793.9259,762.6536,750.2936,681.4641,696.1676,678.3030,596.7331,825.1200,808.8480,719.3359
212,798.9472,786.0958,638.3053,818.2323,816.2270,790.9889,762.6536,745.6538,603.4865,696.1676,682.6890,609.3726,825.1200,819.3093,776.6975
213,798.9472,792.6009,640.2904,818.2323,817.3168,806.7879,762.6536,762.6536,762.6536,696.1676,696.1676,696.1676,825.1200,819.3093,776.6975
214,798.9472,797.4056,760.4076,818.2323,815.3095,768.0497,762.6536,758.7091,713.3479,696.1676,673.5414,564.4867,825.1200,821.5017,734.6641
215,798.9472,789.3258,638.3053,818.2323,811.4134,769.4431,762.6536,761.3782,730.7698,696.1676,692.6958,609.3726,825.1200,820.4347,776.6975
216,798.9472,792.5215,638.3053,818.2323,817.3168,806.7879,762.6536,755.5312,633.8991,696.1676,682.2804,609.3726,825.1200,820.1179,768.7763
217,798.9472,798.9472,798.9472,818.2323,815.3095,779.4941,762.6536,758.3380,704.0708,696.1676,689.2240,609.3726,825.1200,808.0538,706.8788
218,798.9472,792.5215,638.3053,818.2323,800.5842,645.7028,762.6536,759.3910,713.3479,696.1676,659.0211,571.8641,825.1200,812.2920,749.1287
219,798.9472,786.4431,638.3053,818.2323,807.0597,729.7067,762.6536,762.6536,762.6536,696.1676,678.8855,560.8628,825.1200,816.0584,695.4252
220,798.9472,792.8688,702.4853,818.2323,807.0439,749.1274,762.6536,757.4338,713.3479,696.1676,685.7522,609.3726,825.1200,821.2462,776.6975
221,798.9472,783.8759,638.3053,818.2323,813.1144,769.4431,762.6536,762.6536,762.6536,696.1676,682.2804,609.3726,825.1200,820.2182,750.9977
222,798.9472,793.7127,668.0851,818.2323,810.6431,662.8340,762.6536,758.7091,713.3479,696.1676,685.6418,606.6113,825.1200,825.1200,825.1200
223,798.9472,797.3977,760.2090,818.2323,816.8590,806.7879,762.6536,760.2081,701.5166,696.1676,692.6958,609.3726,825.1200,823.6298,787.8669
224,798.9472,798.9472,798.9472,818.2323,817.3168,806.7879,762.6536,756.9706,708.1269,696.1676,692.6958,609.3726,825.1200,817.2991,754.0890
225,798.9472,798.9472,798.9472,818.2323,817.7746,806.7879,762.6536,757.2249,708.1269,696.1676,689.2240,609.3726,825.1200,824.6978,814.5669
226,798.9472,792.5215,638.3053,818.2323,816.8590,806.7879,762.6536,757.2249,708.1269,696.1676,673.4655,543.8614,825.1200,823.1831,776.6975
227,798.9472,792.5215,638.3053,818.2323,815.3095,779.4941,762.6536,753.8450,672.9341,696.1676,687.4726,565.5869,825.1200,822.9387,770.5882
228,798.9472,783.7525,638.3053,818.2323,814.7247,806.7879,762.6536,751.5442,683.3788,696.1676,683.8912,562.8479,825.1200,822.0933,749.4540
229,798.9472,798.9472,798.9472,818.2323,817.7746,806.7879,762.6536,741.0699,666.4160,696.1676,681.0865,579.5255,825.1200,819.9906,745.3071
230,798.9472,798.9472,798.9472,818.2323,816.0131,762.7515,762.6536,750.3339,672.9341,696.1676,689.7174,609.3726,825.1200,821.2462,776.6975
231,798.9472,798.9472,798.9472,818.2323,818.2323,818.2323,762.6536,744.5403,660.9966,696.1676,696.1676,696.1676,825.1200,820.5840,711.7204
232,798.9472,784.5463,638.3053,818.2323,817.1154,801.7543,762.6536,744.4154,654.7651,696.1676,689.2240,609.3726,825.1200,823.0978,774.5658
233,798.9472,792.5215,638.3053,818.2323,816.7772,781.8534,762.6536,751.4584,654.7651,696.1676,682.2804,609.3726,825.1200,825.1200,825.1200
234,798.9472,789.3905,638.3053,818.2323,818.2323,818.2323,762.6536,752.5443,683.3788,696.1676,696.1676,696.1676,825.1200,825.1200,825.1200
235,798.9472,792.5215,638.3053,818.2323,817.7746,806.7879,762.6536,741.3347,683.3788,696.1676,679.4614,572.9435,825.1200,825.1200,825.1200
236,798.9472,779.6702,638.3053,818.2323,817.7746,806.7879,762.6536,751.0206,685.6757,696.1676,688.9073,562.7719,825.1200,821.9243,745.2276
237,798.9472,782.9648,560.0303,818.2323,818.2323,818.2323,762.6536,759.8195,691.8012,696.1676,692.6958,609.3726,825.1200,825.1200,825.1200
238,798.9472,787.1072,638.3053,818.2323,818.2323,818.2323,762.6536,758.7116,723.1750,696.1676,681.1381,595.0934,825.1200,820.6721,762.3469
239,798.9472,786.0958,638.3053,818.2323,817.7746,806.7879,762.6536,758.8275,730.7698,696.1676,692.6958,609.3726,825.1200,825.1200,825.1200
240,798.9472,792.5215,638.3053,818.2323,815.5027,768.0497,762.6536,755.5799,713.3479,696.1676,682.7891,571.6558,825.1200,825.1200,825.1200
241,798.9472,786.4578,638.3053,818.2323,817.0522,806.7879,762.6536,758.1306,713.3479,696.1676,685.7522,609.3726,825.1200,825.1200,825.1200
242,798.9472,779.6702,638.3053,818.2323,815.1691,741.6518,762.6536,752.2590,683.3788,696.1676,686.4049,609.3726,825.1200,816.7160,760.2873
243,798.9472,792.5215,638.3053,818.2323,815.8890,759.6496,762.6536,758.7642,698.7064,696.1676,684.0090,609.3726,825.1200,816.5127,744.4651
244,798.9472,783.9893,638.3053,818.2323,818.2323,818.2323,762.6536,755.5635,712.9370,696.1676,689.8354,537.8615,825.1200,819.3093,776.6975
245,798.9472,795.7515,719.0549,818.2323,817.3168,806.7879,762.6536,748.0740,616.0593,696.1676,690.7713,609.3726,825.1200,825.1200,825.1200
246,798.9472,779.6702,638.3053,818.2323,816.8590,806.7879,762.6536,751.6304,664.9610,696.1676,696.1676,696.1676,825.1200,823.1831,776.6975
247,798.9472,772.4881,638.3053,818.2323,817.7746,806.7879,762.6536,756.2350,683.3788,696.1676,692.6958,609.3726,825.1200,821.2462,776.6975
248,798.9472,779.8893,638.3053,818.2323,814.6810,768.0497,762.6536,752.1777,631.2519,696.1676,682.0906,604.6263,825.1200,819.3093,776.6975
249,798.9472,764.5952,638.3053,818.2323,817.1461,791.0755,762.6536,753.8269,713.3479,696.1676,696.1676,696.1676,825.1200,814.6648,645.6100
250,798.9472,784.8340,638.3053,818.2323,814.3756,733.2592,762.6536,762.6536,762.6536,696.1676,696.1676,696.1676,825.1200,813.6759,706.8935
251,798.9472,768.5541,638.3053,818.2323,813.9170,733.2370,762.6536,742.5340,654.7651,696.1676,679.7634,544.0625,825.1200,815.0695,746.6949
252,798.9472,781.8554,629.6145,818.2323,814.0558,748.1528,762.6536,755.7873,704.0708,696.1676,684.3934,609.3726,825.1200,813.7529,751.1882
253,798.9472,776.0814,638.3053,818.2323,812.4231,731.6419,762.6536,748.0669,685.6757,696.1676,686.2898,570.6344,825.1200,815.2787,756.2070
254,798.9472,766.8188,638.3053,818.2323,815.8300,793.9259,762.6536,762.6536,762.6536,696.1676,682.2804,609.3726,825.1200,825.1200,825.1200
255,798.9472,779.6702,638.3053,818.2323,812.8275,733.2592,762.6536,757.6966,713.3479,696.1676,685.7522,609.3726,825.1200,821.2462,776.6975
256,798.9472,789.3905,560.0303,818.2323,816.1123,765.2309,762.6536,753.1855,693.7749,696.1676,686.0693,609.3726,825.1200,819.3093,776.6975
257,798.9472,790.4090,638.3053,818.2323,814.9735,759.6496,762.6536,753.9032,642.5054,696.1676,692.6958,609.3726,825.1200,817.1992,749.4540
258,798.9472,783.6857,638.3053,818.2323,814.3383,732.3260,762.6536,749.9746,679.0364,696.1676,678.8086,609.3726,825.1200,817.3724,776.6975
259,798.9472,776.4745,558.4130,818.2323,818.2323,818.2323,762.6536,756.2776,701.8659,696.1676,682.2804,609.3726,825.1200,814.4764,681.3842
260,798.9472,796.2108,730.5369,818.2323,817.7746,806.7879,762.6536,756.9997,713.3479,711.1708,674.5945,580.5564,825.1200,809.5822,681.3842
261,798.9472,769.6536,560.0303,818.2323,816.8971,784.8507,762.6536,742.8523,672.9341,711.1708,689.8457,609.3726,825.1200,820.2258,751.1882
262,798.9472,787.8509,638.3053,818.2323,814.7922,743.6737,762.6536,751.3243,692.6277,711.1708,698.4861,609.3726,825.1200,825.1200,825.1200
263,798.9472,798.9472,798.9472,818.2323,817.7746,806.7879,762.6536,757.0192,682.7613,711.1708,706.4523,666.4304,825.1200,823.1831,776.6975
264,798.9472,773.2445,638.3053,818.2323,814.5627,765.2309,762.6536,753.2929,701.8659,711.1708,707.7135,667.9554,825.1200,825.1200,825.1200
265,798.9472,776.5392,560.0303,818.2323,816.2250,768.0497,762.6536,751.8714,672.9341,711.1708,706.2371,631.5927,825.1200,816.2948,739.0169
266,798.9472,751.8722,560.0303,818.2323,818.2323,818.2323,762.6536,754.1291,713.3479,711.1708,705.9630,667.4073,825.1200,817.2002,723.9702
267,798.9472,756.0403,560.0303,818.2323,818.2323,818.2323,762.6536,756.2619,675.7452,711.1708,709.4421,667.9554,825.1200,821.2462,776.6975
268,798.9472,752.1240,560.0303,818.2323,814.9760,748.2691,762.6536,760.6813,713.3479,711.1708,711.1708,711.1708,825.1200,819.2358,695.4252
269,798.9472,753.5199,560.0303,818.2323,816.4908,786.1376,764.0336,758.3650,730.7698,711.1708,704.4406,629.3466,825.1200,815.1911,722.1658
270,798.9472,763.8515,560.0303,818.2323,818.2323,818.2323,764.0336,758.9035,704.0708,711.1708,704.2563,667.9554,825.1200,821.0018,770.5882
271,798.9472,786.0958,638.3053,818.2323,817.3168,806.7879,764.0336,758.4253,704.0708,711.1708,705.9849,667.9554,825.1200,825.1200,825.1200
272,798.9472,769.8477,617.3146,818.2323,815.2223,742.9823,764.0336,756.4740,685.1650,711.1708,700.6430,620.8390,825.1200,813.1027,697.4103
273,798.9472,773.8534,638.3053,818.2323,818.2323,818.2323,764.0336,760.7937,705.4508,711.1708,705.4134,653.6664,825.1200,819.7189,738.5160
274,798.9472,772.2217,638.3053,818.2323,818.2323,818.2323,764.0336,759.5687,685.1071,711.1708,711.1708,711.1708,825.1200,820.6480,713.3219
275,798.9472,753.9675,638.3053,818.2323,818.2323,818.2323,764.0336,760.8307,705.4508,711.1708,705.9849,667.9554,825.1200,823.8446,793.2362
276,798.9472,775.2952,638.3053,818.2323,818.2323,818.2323,764.0336,758.5722,715.3407,711.1708,704.4126,624.1697,825.1200,823.1831,776.6975
277,798.9472,778.1206,638.3053,818.2323,811.9141,744.7923,764.0336,759.4293,699.6798,711.1708,709.4421,667.9554,825.1200,823.1831,776.6975
278,798.9472,779.6702,638.3053,818.2323,803.5083,721.8996,764.0336,760.5690,735.4677,711.1708,707.7135,667.9554,825.1200,819.3093,776.6975
279,798.9472,788.1465,638.3053,818.2323,806.6963,691.4957,764.0336,757.0910,674.7576,711.1708,702.4310,631.5927,825.1200,823.1831,776.6975
280,798.9472,795.0916,702.5587,818.2323,808.6342,739.7963,764.0336,763.2474,754.2064,711.1708,704.9097,630.7409,825.1200,819.3093,776.6975
281,798.9472,792.5215,638.3053,818.2323,809.9865,769.8495,764.0336,762.3052,750.3054,711.1708,698.5303,621.2800,825.1200,815.4362,751.1882
282,798.9472,773.2445,638.3053,818.2323,812.0416,746.4096,764.0336,756.1192,684.7588,711.1708,706.3022,632.6718,825.1200,816.4786,727.3121
283,798.9472,786.0958,638.3053,818.2323,807.9746,726.8956,764.0336,757.4518,698.0655,711.1708,705.9849,667.9554,825.1200,814.1937,756.2070
284,798.9472,786.0958,638.3053,818.2323,814.5701,806.7879,764.0336,753.0173,680.2974,711.1708,707.7135,667.9554,825.1200,816.0619,743.9350
285,798.9472,792.5215,638.3053,818.2323,816.8590,806.7879,764.0336,762.2173,738.2824,711.1708,707.7135,667.9554,825.1200,821.5023,751.1882
286,798.9472,780.7229,638.3053,818.2323,816.2952,792.6928,764.0336,757.5926,698.2248,711.1708,711.1708,711.1708,825.1200,820.2488,751.7630
287,798.9472,792.5215,638.3053,818.2323,815.0483,750.0757,764.0336,762.0681,754.2064,711.1708,709.6887,674.1189,825.1200,816.5527,756.2070
288,798.9472,773.6071,638.3053,818.2323,810.4527,733.9803,764.0336,761.0974,708.1269,711.1708,707.7135,667.9554,825.1200,816.3520,751.1882
289,798.9472,792.5215,638.3053,818.2323,810.5906,721.8996,764.0336,763.6405,754.2064,711.1708,711.1708,711.1708,825.1200,820.0007,776.6975
290,798.9472,750.7718,638.3053,818.2323,816.2250,768.0497,764.0336,763.6405,754.2064,711.1708,709.4421,667.9554,825.1200,822.1627,751.1882
291,798.9472,773.2445,638.3053,818.2323,818.2323,818.2323,764.0336,762.4612,754.2064,711.1708,709.4421,667.9554,825.1200,820.3304,753.8033
292,798.9472,761.1787,638.3053,818.2323,816.3445,793.9259,764.0336,754.7107,684.7588,711.1708,707.7135,667.9554,825.1200,818.2039,700.6400
293,798.9472,776.5746,638.3053,818.2323,815.7673,779.4941,764.0336,756.7617,684.7588,731.6194,706.8029,667.9554,825.1200,816.4141,763.2939
294,798.9472,792.5215,638.3053,818.2323,813.2222,740.1746,764.0336,751.7593,623.9807,732.9006,703.5746,664.5300,825.1200,821.7406,751.1882
295,798.9472,792.5215,638.3053,818.2323,813.9004,732.8228,764.0336,747.7922,605.8902,732.9006,714.4296,631.5927,825.1200,823.1831,776.6975
296,798.9472,792.5215,638.3053,818.2323,813.9004,732.8228,764.0336,739.4455,517.3222,732.9006,727.6587,667.9554,825.1200,821.2462,776.6975
297,798.9472,789.3905,560.0303,818.2323,815.2102,754.1233,764.0336,746.1448,447.0926,732.9006,732.4394,731.6194,825.1200,818.1440,747.5659
298,798.9472,782.9648,560.0303,818.2323,814.1680,768.0497,764.0336,738.7322,574.5891,732.9006,732.9006,732.9006,825.1200,821.2462,776.6975
299,798.9472,779.6702,638.3053,818.2323,810.3994,672.5925,764.0336,758.7089,661.7776,732.9006,729.9682,659.5892,825.1200,818.4471,706.7205
300,798.9472,774.1429,560.0303,818.2323,815.7673,779.4941,786.3011,760.3681,705.4508,732.9006,726.3346,659.5892,825.1200,819.3093,776.6975
301,798.9472,780.3521,638.3053,818.2323,815.8867,793.9259,786.3011,763.5346,722.7294,732.9006,713.6169,605.8745,825.1200,818.2889,751.1882
302,798.9472,779.6702,638.3053,818.2323,813.6619,749.7499,786.3011,769.3108,625.5301,732.9006,727.4659,659.5892,825.1200,819.3093,776.6975
303,798.9472,782.9648,560.0303,818.2323,812.2726,758.8249,786.3011,768.3705,627.5776,732.9006,724.1032,659.5892,825.1200,820.0283,746.2514
304,798.9472,778.1557,560.0303,818.2323,815.9434,806.7879,786.3011,775.5324,642.4573,732.9006,732.9006,732.9006,825.1200,821.2462,776.6975
305,798.9472,753.1174,560.0303,818.2323,816.8590,806.7879,786.3011,765.7053,700.4851,732.9006,729.9682,659.5892,825.1200,819.4817,749.1287
306,798.9472,760.2479,560.0303,818.2323,818.2323,818.2323,786.3011,773.6207,700.4851,732.9006,729.9682,659.5892,825.1200,818.5067,776.6975
307,798.9472,763.7899,600.4441,818.2323,816.6828,779.4941,786.3011,773.1501,700.4851,732.9006,732.9006,732.9006,825.1200,823.1831,776.6975
308,798.9472,792.5215,638.3053,818.2323,816.9901,787.1766,786.3011,767.6193,661.6354,732.9006,725.5609,659.5892,825.1200,817.3680,776.5884
309,798.9472,798.9472,798.9472,818.2323,818.2323,818.2323,786.3011,766.8222,700.4851,732.9006,728.4934,659.5892,825.1200,821.2462,776.6975
310,798.9472,788.4974,560.0303,818.2323,818.2323,818.2323,786.3011,772.5468,700.4851,732.9006,726.3448,642.3162,825.1200,823.1831,776.6975
311,798.9472,774.7529,560.0303,818.2323,818.2323,818.2323,786.3011,754.3716,650.8643,732.9006,732.9006,732.9006,825.1200,820.0515,762.0089
312,798.9472,780.8998,560.0303,818.2323,814.2377,741.2544,786.3011,741.3994,498.7206,732.9006,729.9682,659.5892,825.1200,810.5106,748.1317
313,798.9472,771.9149,638.3053,818.2323,813.3910,758.8249,786.3011,756.7428,587.7920,732.9006,724.1032,659.5892,825.1200,808.8712,761.0724
314,798.9472,772.1045,599.5672,818.2323,814.3582,732.8228,786.3011,757.2926,643.3148,732.9006,732.9006,732.9006,825.1200,807.3904,749.4540
315,798.9472,776.4748,638.3053,818.2323,817.3168,806.7879,786.3011,779.4359,700.4851,732.9006,728.4186,659.5892,825.1200,817.3724,776.6975
316,798.9472,786.0958,638.3053,818.2323,816.8590,806.7879,786.3011,765.7241,630.6811,732.9006,712.8894,610.1781,825.1200,815.4680,695.4252
317,798.9472,768.8343,560.0303,818.2323,816.2678,780.5634,786.3011,769.2155,524.2515,732.9006,713.1255,657.6540,825.1200,825.1200,825.1200
318,798.9472,785.5478,638.3053,818.2323,816.2250,779.4941,786.3011,767.1965,560.0554,732.9006,729.9682,659.5892,825.1200,821.2462,776.6975
319,798.9472,792.5215,638.3053,818.2323,817.3168,806.7879,786.3011,781.5522,700.4851,732.9006,724.2760,659.5892,825.1200,818.7548,727.3121
320,798.9472,792.5215,638.3053,818.2323,813.8546,762.7337,786.3011,779.4359,700.4851,732.9006,727.0357,659.5892,825.1200,819.3838,773.4829
321,798.9472,756.6381,638.3053,818.2323,817.7746,806.7879,786.3011,760.1413,566.9337,732.9006,729.9682,659.5892,825.1200,813.9470,749.1287
322,798.9472,775.9060,548.5859,818.2323,815.8890,759.6496,786.3011,742.5954,501.7390,732.9006,732.9006,732.9006,825.1200,815.4903,729.6460
323,798.9472,796.8354,746.1531,818.2323,818.2323,818.2323,786.3011,766.8458,453.1984,732.9006,729.9682,659.5892,825.1200,814.7751,776.6975
324,798.9472,793.6151,665.6453,818.2323,818.2323,818.2323,786.3011,758.8784,660.3563,732.9006,721.1708,659.5892,825.1200,818.2628,776.6975
325,798.9472,782.7098,638.3053,818.2323,818.2323,818.2323,786.3011,751.8131,557.3781,732.9006,721.1708,659.5892,825.1200,814.8761,762.7135
326,798.9472,783.6590,638.3053,818.2323,814.8325,733.2370,786.3011,752.7597,700.4851,732.9006,721.9547,605.8745,825.1200,823.1831,776.6975
327,798.9472,787.3670,638.3053,818.2323,817.7746,806.7879,786.3011,771.7119,507.3855,732.9006,721.1708,659.5892,825.1200,816.2482,700.1715
328,798.9472,798.9472,798.9472,818.2323,815.8172,780.7441,786.3011,763.4010,672.7965,732.9006,713.1573,605.8745,825.1200,816.3520,751.1882
329,798.9472,785.5320,624.2103,818.2323,809.6821,706.8457,786.3011,762.8876,591.5777,732.9006,722.9976,659.5892,825.1200,818.4049,754.0890
330,798.9472,774.3833,571.6675,818.2323,815.6000,752.4236,786.3011,774.5227,700.4851,732.9006,732.9006,732.9006,825.1200,814.4075,702.5752
331,798.9472,772.2989,614.6648,818.2323,818.2323,818.2323,786.3011,763.8402,622.5728,732.9006,732.9006,732.9006,831.7511,818.5465,702.5752
332,798.9472,748.2146,490.0507,818.2323,814.7090,741.5932,786.3011,770.3087,637.3976,732.9006,732.9006,732.9006,831.7511,824.2440,776.6975
333,798.9472,712.5714,527.9712,818.2323,815.1333,779.4941,786.3011,749.4779,512.8268,732.9006,732.9006,732.9006,831.7511,822.0255,776.6975
334,798.9472,751.8671,560.0303,818.2323,817.7746,806.7879,786.3011,741.4532,586.4868,732.9006,728.7823,659.5892,831.7511,822.5510,723.1137
335,798.9472,764.6719,581.8217,818.2323,813.0057,721.8996,786.3011,747.5288,570.8327,732.9006,729.9682,659.5892,831.7511,826.5496,754.7628
336,798.9472,753.1633,560.0303,818.2323,817.3168,806.7879,786.3011,750.3239,443.6581,732.9006,724.1032,659.5892,831.7511,822.8644,697.7944
337,798.9472,755.4839,560.0303,818.2323,813.4152,732.1379,786.3011,760.7725,588.4486,732.9006,724.4748,659.5892,831.7511,828.7532,776.6975
338,798.9472,733.6352,507.4876,818.2323,812.8523,740.9546,786.3011,761.4191,578.8848,739.7312,727.3089,659.5892,831.7511,826.7055,763.8837
339,798.9472,732.7945,591.8092,818.2323,815.4290,793.9259,786.3011,762.1307,543.9246,739.7312,711.8284,605.8745,831.7511,830.0684,796.3169
340,798.9472,757.6475,560.0303,818.2323,811.2395,749.8745,786.3011,763.7643,558.0100,739.7312,706.8103,659.5892,831.7511,831.7511,831.7511
341,798.9472,767.0976,608.4808,818.2323,807.1210,768.0497,786.3011,760.6275,567.9651,739.7312,703.5971,605.8745,831.7511,821.0656,710.4951
342,798.9472,762.3402,560.0303,818.2323,810.3633,657.2567,786.3011,766.1615,700.4851,739.7312,709.5177,605.8745,831.7511,818.7196,720.1468
343,798.9472,725.1761,560.0303,818.2323,811.7703,754.5810,786.3011,773.5577,639.3482,739.7312,721.5997,659.5892,831.7511,819.2523,754.8675
344,798.9472,765.6912,624.2103,818.2323,810.6606,697.6580,786.3011,776.1302,700.4851,739.7312,736.7454,665.0859,831.7511,830.6901,825.1200
345,798.9472,746.0646,560.0303,818.2323,814.7596,780.7004,786.3011,753.5080,497.8820,739.7312,732.5309,665.0859,831.7511,826.4550,771.2732
346,798.9472,748.6982,499.4017,818.2323,807.8826,723.8847,786.3011,774.5880,665.1047,739.7312,732.5309,665.0859,831.7511,826.3823,771.2732
347,798.9472,747.9911,560.0303,818.2323,813.5412,793.9259,786.3011,769.9229,700.4851,739.7312,724.8022,665.0859,831.7511,824.5771,720.7190
348,798.9472,786.0958,638.3053,818.2323,811.4300,754.1848,786.3011,771.2822,582.4607,781.1034,738.4003,665.0859,837.1754,831.4375,825.1200
349,798.9472,779.6702,638.3053,818.2323,814.1740,762.5506,786.3011,753.8134,417.9078,781.1034,731.3919,652.3081,837.1754,827.5243,770.5882
350,798.9472,765.7152,610.7153,818.2323,813.1177,737.5628,786.3011,753.5302,435.7889,781.1034,758.4046,665.0859,837.1754,831.1487,785.5384
351,798.9472,774.4177,560.0303,818.2323,813.2135,728.5129,786.3011,762.5889,590.6890,781.1034,770.0796,696.1303,837.1754,830.3990,754.2722
352,798.9472,760.4218,638.3053,818.2323,811.2175,728.7938,786.3011,765.0867,622.5728,781.1034,772.7634,647.2468,837.1754,834.5831,806.1197
353,798.9472,740.3741,560.0303,818.2323,817.2601,793.9259,786.3011,754.0702,557.3781,781.1034,772.7634,647.2468,837.1754,827.0167,776.6975
354,798.9472,763.6878,560.0303,818.2323,815.9434,806.7879,786.3011,752.3595,560.3394,781.1034,763.9722,706.4582,837.1754,828.9536,776.6975
355,798.9472,758.2641,560.0303,818.2323,816.8590,806.7879,786.3011,774.6662,660.5181,781.1034,765.2344,706.4582,837.1754,831.8550,776.6975
356,798.9472,764.9570,579.7226,818.2323,818.2323,818.2323,786.3011,774.2537,622.5728,781.1034,762.8660,647.2468,837.1754,827.4989,776.6975
357,798.9472,781.0112,603.3695,818.2323,817.3168,806.7879,786.3011,779.4359,700.4851,781.1034,769.5977,642.7509,837.1754,827.4989,776.6975
358,798.9472,775.1296,563.5295,818.2323,817.3168,806.7879,786.3011,759.9963,637.0351,781.1034,776.2131,706.4582,837.1754,833.9367,776.6975
359,798.9472,751.7915,560.0303,818.2323,817.7746,806.7879,786.3011,762.6456,534.0766,781.1034,778.1176,706.4582,837.1754,834.7563,776.6975
