generation,baseline_best,baseline_avg,baseline_worst,cost_best,cost_avg,cost_worst,degree_best,degree_avg,degree_worst,dijkstra_best,dijkstra_avg,dijkstra_worst,hybrid_best,hybrid_avg,hybrid_worst
180,684.8933,674.2278,577.3620,776.6680,775.7982,754.9219,691.8075,680.9848,579.9087,683.1319,655.7065,602.3890,843.5957,840.4651,777.2411
181,684.8933,653.7732,515.4944,776.6680,776.6680,776.6680,691.8075,679.0987,585.6450,683.1319,672.5323,602.3890,843.5957,842.4517,814.9955
182,698.8357,668.0177,500.6996,776.6680,774.9283,754.9219,691.8075,679.0172,599.3696,683.1319,673.1671,588.0269,843.5957,838.9563,751.4903
183,698.8357,677.3482,577.3620,776.6680,773.1795,711.2011,691.8075,685.5174,584.7606,683.1319,677.2219,602.3890,843.5957,837.9391,750.8845
184,698.8357,682.7571,577.3620,776.6680,773.1319,710.0109,691.8075,683.7847,621.9944,683.1319,683.1319,683.1319,843.5957,837.1047,758.6240
185,698.8357,688.1098,599.6029,776.6680,774.1920,714.7681,691.8075,676.4599,625.4528,683.1319,668.0909,570.2679,843.5957,843.1192,831.6831
186,698.8357,686.9277,599.6029,776.6680,774.0585,754.9219,691.8075,685.1502,631.1541,683.1319,677.3831,588.0269,843.5957,843.5957,843.5957
187,698.8357,694.8663,599.6029,776.6680,774.0017,710.0109,691.8075,683.9602,638.9182,683.1319,677.3202,588.0269,843.5957,841.0222,814.9955
188,698.8357,686.1627,599.6029,776.6680,773.1199,709.1799,691.8075,686.0190,638.9182,683.1319,658.7697,555.4469,843.5957,834.5193,768.9057
189,746.2035,682.6742,508.2580,776.6680,776.6680,776.6680,691.8075,683.3452,638.9182,683.1319,640.8394,311.7606,843.5957,840.9350,800.9034
190,746.2035,710.3663,496.2316,776.6680,776.6680,776.6680,691.8075,687.5763,638.9182,683.1319,651.2067,588.0269,843.5957,832.6196,727.3935
191,746.2035,730.4743,646.1752,776.6680,771.0559,705.4712,691.8075,691.8075,691.8075,683.1319,671.1875,588.0269,843.5957,843.1192,831.6831
192,746.2035,740.3394,646.9707,776.6680,773.1391,688.4447,691.8075,683.5076,628.4976,683.1319,678.9246,577.9490,843.5957,842.6427,831.6831
193,746.2035,742.2341,646.9707,776.6680,773.3222,714.7681,691.8075,669.5551,572.2611,683.1319,681.3224,637.8948,843.5957,840.5759,780.0121
194,746.2035,742.2341,646.9707,776.6680,774.0585,754.9219,691.8075,682.0597,606.7816,683.1319,667.9151,588.0269,843.5957,839.9705,764.8764
195,746.2035,730.4842,603.3506,776.6680,773.4713,718.4956,691.8075,684.2366,608.3130,683.1319,662.9151,588.0269,843.5957,842.4705,815.4654
196,746.2035,720.7125,569.5251,776.6680,772.3487,690.4329,691.8075,681.2271,603.2971,683.1319,669.9756,588.0269,843.5957,842.1240,806.8030
197,746.2035,723.9175,561.9720,776.6680,775.7982,754.9219,691.8075,686.6443,615.6175,683.1319,679.3277,588.0269,843.5957,838.1065,759.6720
198,746.2035,721.6222,646.9707,776.6680,771.9334,680.0499,691.8075,689.6919,638.9182,683.1319,661.6269,588.0269,843.5957,833.7168,765.7166
199,746.2035,724.2064,555.6258,776.6680,770.1732,659.3642,691.8075,689.6919,638.9182,683.1319,675.5235,588.0269,843.5957,832.2858,782.0663
200,746.2035,719.7227,580.3493,776.6680,774.4756,754.9219,691.8075,689.6919,638.9182,683.1319,676.6725,602.3890,843.5957,835.1133,755.4161
201,756.2484,738.6666,646.9707,776.6680,775.5428,748.5376,691.8075,687.5763,638.9182,683.1319,677.7593,588.0269,843.5957,838.3681,754.4666
202,756.2484,736.9276,646.9707,776.6680,771.8893,700.1594,691.8075,681.0398,581.2835,683.1319,671.2999,588.0269,843.5957,839.5310,813.1892
203,756.2484,727.5991,565.5664,776.6680,774.9496,754.9219,691.8075,683.1760,586.8219,683.1319,679.9951,643.9220,843.5957,832.9182,755.1685
204,756.2484,726.5123,513.4032,776.6680,770.1937,680.0499,691.8075,680.5155,624.9827,683.1319,679.8642,601.4389,843.5957,837.7517,782.4577
205,756.2484,736.0365,576.8190,776.6680,774.9283,754.9219,691.8075,683.1456,600.0665,683.1319,674.8560,588.0269,843.5957,843.1192,831.6831
206,756.2484,741.7750,556.2350,776.6680,772.0014,660.0037,691.8075,678.1968,620.0017,683.1319,683.1319,683.1319,843.5957,840.5457,814.9955
207,756.2484,746.2080,646.9707,776.6680,768.2920,687.2687,691.8075,682.1015,607.8254,683.1319,683.1319,683.1319,843.5957,836.0071,768.0994
208,756.2484,750.5791,657.0157,776.6680,774.9283,754.9219,691.8075,676.2418,620.0017,683.1319,683.1319,683.1319,843.5957,834.3261,714.3244
209,756.2484,738.0496,602.8218,776.6680,770.8984,704.0508,691.8075,687.5763,638.9182,683.1319,683.1319,683.1319,843.5957,839.2445,800.0342
210,756.2484,756.2484,756.2484,776.6680,766.2974,685.2268,691.8075,683.3452,638.9182,683.1319,683.1319,683.1319,843.5957,830.1958,752.3610
211,756.2484,756.2484,756.2484,776.6680,769.8326,680.0499,691.8075,685.7900,594.2596,683.1319,683.1319,683.1319,843.5957,837.8477,757.1017
212,756.2484,756.2484,756.2484,776.6680,772.2288,709.1799,691.8075,691.8075,691.8075,683.1319,675.5235,588.0269,843.5957,835.7780,749.4075
213,756.2484,756.2484,756.2484,776.6680,776.6680,776.6680,691.8075,689.6919,638.9182,683.1319,675.5235,588.0269,843.5957,835.9837,766.1648
214,756.2484,756.2484,756.2484,776.6680,775.7982,754.9219,691.8075,683.1599,600.1926,683.1319,681.6059,644.9803,843.5957,842.1662,831.6831
215,756.2484,752.2791,657.0157,776.6680,767.8510,680.0499,691.8075,678.5879,638.9182,683.1319,670.2291,588.0269,843.5957,838.6698,778.0949
216,756.2484,743.6953,640.8857,776.6680,769.8026,680.0499,691.8075,683.1846,634.9026,683.1319,683.1319,683.1319,843.5957,843.5957,843.5957
217,756.2484,751.2498,657.0157,776.6680,774.0585,754.9219,691.8075,683.6744,594.2596,683.1319,658.8772,587.2356,843.5957,841.9030,813.1892
218,756.2484,751.7528,669.5900,776.6680,772.2288,709.1799,691.8075,680.9628,634.3757,683.1319,673.5160,588.0269,843.5957,839.5193,793.6407
219,756.2484,744.5023,601.8056,776.6680,767.2398,686.7195,691.8075,685.4608,638.9182,683.1319,661.4414,519.7036,843.5957,839.7089,806.5598
220,756.2484,756.2484,756.2484,776.6680,772.3188,754.9219,691.8075,687.5763,638.9182,683.1319,661.7501,588.0269,843.5957,839.2197,769.9320
221,756.2484,752.2791,657.0157,776.6680,769.6114,731.9522,691.8075,683.3452,638.9182,683.1319,671.7193,588.0269,843.5957,839.2209,776.7890
222,756.2484,748.3098,657.0157,776.6680,775.7982,754.9219,691.8075,685.2791,634.3757,683.1319,676.5397,588.0269,843.5957,841.2132,831.6831
223,756.2484,752.2791,657.0157,776.6680,770.1937,680.0499,691.8075,680.4094,618.4124,683.1319,677.3202,588.0269,843.5957,835.8504,751.4903
224,756.2484,756.2484,756.2484,776.6680,767.3551,680.0499,691.8075,685.4608,638.9182,683.1319,668.3446,588.0269,843.5957,843.5957,843.5957
225,756.2484,749.5796,657.0157,776.6680,764.2384,606.0373,691.8075,682.3703,600.0665,683.1319,676.6634,588.0269,843.5957,840.9500,813.1892
226,756.2484,746.2154,657.0157,776.6680,774.0585,754.9219,691.8075,680.5669,600.0665,683.1319,680.2303,610.5924,843.5957,842.1662,831.6831
227,756.2484,750.9649,657.0157,776.6680,774.9283,754.9219,691.8075,688.1556,638.9182,683.1319,683.1319,683.1319,843.5957,833.9155,778.0949
228,756.2484,742.8378,619.4477,776.6680,772.9591,727.4386,706.5759,688.7463,638.9182,683.1319,680.4324,615.6438,843.5957,838.2377,768.9255
229,756.2484,740.6867,565.6707,776.6680,772.0581,704.9127,706.5759,688.4145,638.9182,683.1319,683.1319,683.1319,843.5957,838.0702,705.4571
230,756.2484,741.0022,565.6707,776.6680,772.2288,709.1799,706.5759,693.4837,638.9182,683.1319,683.1319,683.1319,843.5957,843.5957,843.5957
231,756.2484,748.3098,657.0157,776.6680,765.7864,651.2543,706.5759,694.9117,626.3280,683.1319,683.1319,683.1319,843.5957,840.4197,776.1076
232,756.2484,752.2791,657.0157,776.6680,775.7982,754.9219,706.5759,701.8246,667.6417,683.1319,683.1319,683.1319,843.5957,839.9705,764.8764
233,756.2484,747.2189,565.6707,776.6680,776.6680,776.6680,706.5759,698.5739,649.6710,683.1319,679.2561,586.2363,843.5957,841.3406,811.0425
234,756.2484,747.0013,657.0157,776.6680,776.6680,776.6680,706.5759,691.2404,587.6352,683.1319,675.5235,588.0269,843.5957,841.9932,803.5312
235,756.2484,730.2335,566.6375,776.6680,775.4185,745.4302,706.5759,706.5759,706.5759,683.1319,683.1319,683.1319,843.5957,843.5957,843.5957
236,756.2484,738.3753,657.0157,776.6680,776.6680,776.6680,706.5759,699.5104,641.8360,683.1319,668.0297,588.0269,843.5957,843.5957,843.5957
237,756.2484,742.0089,657.0157,776.6680,770.9605,696.6003,706.5759,703.3351,653.6866,683.1319,668.6346,546.8433,843.5957,843.0266,829.3663
238,756.2484,749.9475,657.0157,776.6680,772.1713,685.9965,720.8189,695.6370,598.9048,683.1319,675.5235,588.0269,843.5957,841.1927,783.5195
239,756.2484,738.3027,565.6707,776.6680,769.5863,685.9965,720.8189,698.4581,620.8270,683.1319,665.7038,588.0269,843.5957,843.5957,843.5957
240,756.2484,727.0899,473.9263,776.6680,773.8401,737.3677,720.8189,710.4532,619.6068,683.1319,661.3530,588.0269,843.5957,843.5957,843.5957
241,756.2484,727.5881,428.7837,776.6680,770.7662,650.8690,721.6499,716.2441,686.8784,683.1319,683.1319,683.1319,843.5957,843.5957,843.5957
242,756.2484,728.4508,597.4481,776.6680,775.7982,754.9219,721.6499,717.3155,629.0779,683.1319,679.3277,588.0269,843.5957,840.4240,801.0956
243,756.2484,733.7370,590.3942,776.6680,775.7982,754.9219,721.6499,709.8773,630.3516,683.1319,671.7193,588.0269,843.5957,836.0179,666.0624
244,756.2484,748.3078,657.0157,776.6680,775.4185,745.4302,721.6499,713.6622,668.7606,683.1319,677.7165,608.0527,843.5957,840.6378,811.0425
245,756.2484,741.4334,584.3381,776.6680,776.6680,776.6680,721.6499,712.7591,658.8797,683.1319,662.3962,560.5485,843.5957,840.3726,804.4113
246,756.2484,756.2484,756.2484,776.6680,776.6680,776.6680,721.6499,717.4188,668.7606,683.1319,667.9151,588.0269,843.5957,837.5092,780.0121
247,756.2484,741.2757,481.1634,776.6680,775.7982,754.9219,721.6499,713.1876,668.7606,683.1319,674.5544,581.5013,843.5957,843.5957,843.5957
248,756.2484,742.7104,657.0157,776.6680,776.6680,776.6680,721.6499,715.1426,664.7450,683.1319,670.6520,588.0269,843.5957,843.5957,843.5957
249,756.2484,750.6490,657.0157,776.6680,772.5479,673.6656,721.6499,721.6499,721.6499,683.1319,674.0145,588.0269,843.5957,840.2284,759.4116
250,756.2484,750.6490,616.2630,776.6680,766.4475,694.7711,721.6499,717.2581,664.7450,683.1319,664.1109,588.0269,843.5957,843.1192,831.6831
251,756.2484,724.6313,481.1634,776.6680,762.3793,678.4145,721.6499,717.4188,668.7606,683.1319,671.7193,588.0269,843.5957,840.3475,787.5123
252,756.2484,721.0152,495.4408,776.6680,760.4641,680.0499,721.6499,718.5920,682.7157,683.1319,683.1319,683.1319,843.5957,839.0107,779.7718
253,756.2484,727.6197,481.1634,776.6680,767.1989,680.0499,721.6499,709.9302,640.6087,683.1319,671.7127,588.0269,843.5957,838.9343,750.8845
254,756.2484,737.8965,657.0157,776.6680,774.0585,754.9219,721.6499,714.0982,638.6355,683.1319,683.1253,682.9670,843.5957,837.4651,775.3162
255,756.2484,743.3604,657.0157,776.6680,770.7569,708.9109,721.6499,715.7050,668.7606,683.1319,675.7723,588.0269,843.5957,837.4758,768.7844
256,770.2035,737.5050,526.1536,776.6680,773.1886,754.9219,721.6499,717.8417,668.7606,683.1319,683.1319,683.1319,843.5957,833.2977,778.1471
257,770.2035,690.1563,481.1634,776.6680,772.2604,723.9822,721.6499,716.2843,668.7606,683.1319,683.1319,683.1319,843.5957,830.5942,699.0066
258,770.2035,691.0050,536.5146,776.6680,775.7982,754.9219,721.6499,720.4813,692.4347,683.1319,679.3277,588.0269,843.5957,841.7244,811.0425
259,770.2035,710.1102,509.5873,776.6680,771.3922,710.0109,721.6499,718.4091,668.7606,683.1319,670.2291,588.0269,843.5957,839.8189,775.3162
260,770.2035,737.5011,629.9617,776.6680,773.1886,754.9219,721.6499,716.8613,654.8251,683.1319,670.0013,588.0269,843.5957,838.9554,780.0121
261,770.2035,762.4153,695.3477,776.6680,773.6174,710.1812,721.6499,712.3377,668.7606,684.0020,671.7541,588.0269,843.5957,841.4987,814.9955
262,770.2035,765.0551,641.4934,776.6680,770.6992,692.6859,721.6499,721.6499,721.6499,684.0020,668.9597,555.4469,843.5957,843.1192,831.6831
263,770.2035,770.2035,770.2035,776.6680,762.8379,694.1768,721.6499,719.5343,668.7606,684.0020,673.6776,588.0269,843.5957,837.4982,787.5123
264,770.2035,765.0551,641.4934,776.6680,771.6053,693.5919,721.6499,709.4707,668.7606,684.0020,678.7415,592.6564,843.5957,831.8644,741.0007
265,770.2035,756.2320,606.1730,776.6680,765.9992,612.1989,721.6499,713.7458,668.7606,684.0020,680.2723,630.9282,843.5957,839.2845,735.8133
266,770.2035,755.0577,641.4934,776.6680,758.4976,638.7359,721.6499,708.3948,601.8299,684.0020,680.0586,627.0485,843.5957,843.1192,831.6831
267,770.2035,758.6544,610.1861,776.6680,759.4110,647.6199,721.6499,715.3032,668.7606,684.0020,682.4063,644.9803,843.5957,839.3924,787.5123
268,770.2035,760.6490,641.4934,776.6680,772.6200,714.7681,721.6499,713.1876,668.7606,684.0020,680.8803,644.9803,843.5957,843.1192,831.6831
269,770.2035,759.9067,641.4934,776.6680,773.1802,732.9662,721.6499,713.5711,664.3928,684.0020,680.8803,644.9803,843.5957,837.8351,699.5786
270,770.2035,759.9067,641.4934,776.6680,774.9283,754.9219,721.6499,708.3260,662.6405,684.0020,676.1977,644.9803,843.5957,841.3692,799.8448
271,770.2035,765.0551,641.4934,776.6680,767.6613,680.0499,721.6499,697.4803,606.4279,684.0020,672.2182,596.5620,843.5957,840.8759,787.5123
272,770.2035,765.0551,641.4934,776.6680,768.4541,680.0499,721.6499,702.7270,668.7606,684.0020,673.0715,590.9182,843.5957,831.8791,775.3162
273,770.2035,757.1718,573.1213,776.6680,768.3638,694.0615,721.6499,702.3643,639.0434,684.0020,671.5159,618.0244,843.5957,839.7950,784.3153
274,777.4615,748.0353,625.0492,776.6680,761.1744,650.6486,721.6499,689.7570,606.5923,684.0020,666.5936,576.1501,843.5957,833.1723,775.3162
275,777.4615,757.4406,635.7065,776.6680,770.1536,680.0499,721.6499,699.9614,578.2188,684.0020,678.3486,644.9803,843.5957,832.1267,762.9013
276,777.4615,769.1196,641.4934,776.6680,765.3593,677.0212,721.6499,697.9763,664.4308,684.0020,676.1406,618.8379,843.5957,830.5996,737.8637
277,777.4615,756.9893,544.5865,776.6680,764.3683,677.0212,721.6499,705.8417,668.7606,684.0020,672.7624,599.6327,843.5957,836.1182,738.9719
278,777.4615,765.4163,641.3323,776.6680,764.4762,685.9965,721.6499,713.0059,664.2181,684.0020,676.3569,609.9408,843.5957,839.9229,775.5997
279,777.4615,749.3031,648.7514,776.6680,754.5746,668.1373,721.6499,716.7883,639.0434,684.0020,677.7585,644.9803,843.5957,833.0736,738.9719
280,777.4615,760.3320,659.7961,776.6680,760.6318,640.4933,721.6499,715.5152,660.1045,684.0020,677.7585,644.9803,843.5957,834.5752,775.5997
281,777.4615,772.3131,648.7514,776.6680,755.4684,626.5055,721.6499,719.3737,664.7450,684.0020,669.5034,576.1501,843.5957,835.4265,738.9719
282,777.4615,772.3131,648.7514,776.6680,753.2868,648.2257,721.6499,713.1876,668.7606,684.0020,676.0307,599.6327,843.5957,835.8311,775.3162
283,777.4615,754.7268,648.7514,776.6680,754.5073,668.1373,721.6499,715.3032,668.7606,684.0020,670.8314,558.3911,843.5957,838.5174,787.5123
284,777.4615,743.2430,619.0767,776.6680,753.4459,574.0407,721.6499,716.1745,637.6543,684.0020,669.6575,516.4734,843.5957,837.2532,764.9402
285,777.4615,759.8752,648.7514,776.6680,774.0585,754.9219,721.6499,715.3903,668.7606,684.0020,677.3120,576.1501,843.5957,834.4734,749.0766
286,777.4615,756.8679,648.7514,776.6680,772.3341,711.8138,721.6499,719.5343,668.7606,684.0020,675.3826,644.9803,843.5957,842.2958,823.0108
287,777.4615,755.6809,619.0767,776.6680,774.2545,738.0775,721.6499,717.4188,668.7606,684.0020,673.5948,576.1501,843.5957,835.6788,766.9034
288,777.4615,759.2448,648.7514,776.6680,771.2184,683.9212,721.6499,717.4188,668.7606,684.0020,669.3595,575.3035,843.5957,840.4996,790.0175
289,777.4615,749.6251,648.7514,776.6680,771.2184,683.9212,721.6499,713.1876,668.7606,684.0020,655.7307,546.4101,843.5957,838.5690,717.9274
290,777.4615,762.0163,648.7514,776.6680,775.7982,754.9219,721.6499,706.4241,658.3400,684.0020,664.7334,576.1501,843.5957,840.0876,767.8040
291,777.4615,753.0462,636.8649,776.6680,774.0585,754.9219,721.6499,716.2876,640.4826,684.0020,661.8057,576.1501,843.5957,838.0592,742.6401
292,777.4615,772.3131,648.7514,776.6680,772.4878,715.6560,721.6499,712.1552,668.7606,684.0020,656.7192,516.4734,843.5957,840.2180,794.8904
293,777.4615,751.9002,571.3443,776.6680,767.3738,680.0499,721.6499,704.9864,642.0785,684.0020,659.8864,450.0488,843.5957,830.8492,766.9432
294,793.0393,751.1086,648.7514,776.6680,763.7091,660.9744,721.6499,710.4548,639.3743,684.0020,662.2809,516.4734,843.5957,832.8445,790.8241
295,793.0393,737.5346,563.2772,776.6680,772.4523,714.7681,721.6499,711.0721,668.7606,684.0020,670.3227,576.1501,843.5957,839.1427,811.0425
296,793.0393,766.5982,623.0984,776.6680,769.2954,714.7681,721.6499,715.8614,668.7606,684.0020,669.4965,516.4734,843.5957,834.2033,745.4480
297,793.0393,762.5228,587.6133,776.6680,768.8370,719.2846,721.6499,709.9044,611.6597,684.0020,672.5117,597.6261,843.5957,822.4775,765.3285
298,793.0393,765.5804,477.6199,776.6680,772.4523,714.7681,721.6499,706.2956,577.3096,684.0020,675.7863,595.6760,843.5957,825.2718,727.6887
299,793.0393,777.5505,664.3292,776.6680,770.9065,676.1221,721.6499,705.8800,616.8283,684.0020,682.4411,644.9803,843.5957,833.3598,766.9432
300,793.0393,791.1700,777.4615,776.6680,773.1886,754.9219,721.6499,703.5680,644.6732,684.0020,675.0053,576.1501,843.5957,814.3373,703.9886
301,793.0393,786.3236,664.3292,776.6680,770.7186,714.9169,721.6499,708.2052,601.1046,684.0020,659.2084,576.1501,843.5957,835.5626,781.7634
302,793.0393,787.8909,664.3292,776.6680,770.5984,687.4338,721.6499,712.4745,668.7606,684.0020,671.8836,576.1501,843.5957,837.5797,788.1181
303,793.0393,785.8905,626.2868,776.6680,767.8016,680.0499,721.6499,707.3991,668.7606,684.0020,675.7019,618.4821,843.5957,838.2123,790.0175
304,793.0393,782.9774,664.3292,776.6680,772.3188,754.9219,721.6499,705.6173,610.2596,684.0020,670.4510,583.9396,843.5957,841.2050,804.4113
305,793.0393,777.0562,645.0101,776.6680,766.8953,628.5278,721.6499,706.9599,604.8923,684.0020,680.8803,644.9803,843.5957,837.6299,766.9432
306,793.0393,751.2205,540.8126,776.6680,772.3188,754.9219,721.6499,708.6101,664.4308,684.0020,682.4411,644.9803,843.5957,839.8361,761.5162
307,793.0393,777.7442,664.3292,776.6680,770.6775,680.0499,721.6499,699.3793,587.9773,684.0020,681.9327,632.2689,843.5957,834.0472,764.1238
308,793.0393,787.8909,664.3292,776.6680,763.0511,690.0096,721.6499,694.6075,643.0875,684.0020,665.8608,516.0381,843.5957,837.9813,738.9719
309,793.0393,793.0393,793.0393,776.6680,767.3747,668.1373,721.6499,687.8163,599.0733,684.0020,667.8968,576.1501,843.5957,834.9413,792.2542
310,793.0393,769.1768,578.8551,776.6680,766.4749,677.0212,721.6499,700.9892,638.6355,684.0020,662.6949,576.1501,843.5957,821.4826,747.1758
311,793.0393,772.4457,664.3292,776.6680,774.0585,754.9219,721.6499,704.6079,572.0531,684.0020,674.6368,644.9803,843.5957,836.8656,787.5123
312,793.0393,781.4400,631.7664,776.6680,770.1937,680.0499,721.6499,702.6098,668.7606,684.0020,680.5160,635.8737,843.5957,837.1395,717.9274
313,793.0393,793.0393,793.0393,776.6680,773.3009,735.9825,721.6499,708.8138,639.5703,684.0020,678.1270,576.1501,843.5957,839.9238,792.2542
314,793.0393,787.8909,664.3292,776.6680,772.8907,703.9826,721.6499,715.9639,632.3899,684.0020,678.6369,588.8969,843.5957,838.4253,790.0175
315,793.0393,776.4279,635.1731,776.6680,770.5963,690.1149,721.6499,710.3283,624.6810,684.0020,675.4313,594.9497,843.5957,843.1192,831.6831
316,793.0393,793.0393,793.0393,776.6680,772.7324,743.5172,721.6499,709.2364,640.6087,684.0020,682.4411,644.9803,843.5957,837.3852,764.8741
317,793.0393,772.3433,661.7683,776.6680,770.1937,680.0499,721.6499,710.0483,629.2120,684.0020,682.4411,644.9803,843.5957,837.4525,770.6659
318,793.0393,787.8909,664.3292,776.6680,771.4489,754.9219,721.6499,713.8428,632.2506,684.0020,680.7035,601.5404,843.5957,837.7038,775.5997
319,793.0393,793.0393,793.0393,776.6680,765.8069,680.0499,721.6499,710.6103,629.2120,684.0020,658.1156,509.4930,843.5957,838.1355,730.9141
320,793.0393,766.2712,638.6763,776.6680,772.3944,735.0663,721.6499,720.9069,703.0737,684.0020,666.6086,517.2215,843.5957,837.9675,739.6834
321,793.0393,784.4778,664.3292,776.6680,775.7982,754.9219,721.6499,715.1426,664.7450,684.0020,680.7156,640.8637,843.5957,839.4042,787.5123
322,793.0393,779.3294,664.3292,776.6680,776.6680,776.6680,721.6499,714.9570,660.1045,712.1539,677.0608,598.5937,843.5957,841.8948,812.9859
323,793.0393,784.4778,664.3292,776.6680,774.9283,754.9219,721.6499,716.0925,668.7606,712.1539,681.1367,644.9803,843.5957,838.3861,775.2222
324,793.0393,777.7380,578.8551,776.6680,772.9597,683.9600,721.6499,711.4950,668.7606,712.1539,699.7671,684.0020,843.5957,837.1812,757.0129
325,793.0393,755.9786,522.7717,776.6680,775.7982,754.9219,727.5207,701.3127,632.3899,712.1539,706.5684,625.6218,843.5957,839.4283,793.6407
326,793.0393,777.5941,664.3292,776.6680,775.7982,754.9219,727.5207,705.3037,665.6066,712.1539,709.3216,694.4521,843.5957,840.9500,813.1892
327,793.0393,769.0267,578.8551,776.6680,772.4911,737.4836,727.5207,714.6852,668.7606,712.1539,709.6404,667.0182,843.5957,840.3994,787.5123
328,793.0393,779.3294,664.3292,776.6680,766.0168,680.0499,727.5207,712.5166,637.6378,712.1539,701.0495,561.1467,843.5957,840.7590,813.1892
329,793.0393,782.6983,663.2227,776.6680,773.3609,737.4836,727.5207,720.7624,668.7606,712.1539,703.5399,616.5663,843.5957,843.1192,831.6831
330,793.0393,790.7553,735.9385,776.6680,776.6680,776.6680,727.5207,723.7720,698.2380,712.1539,703.1069,625.6218,843.5957,840.2359,759.6001
331,793.0393,780.2661,602.4188,776.6680,776.6680,776.6680,727.5207,720.2686,637.6378,712.1539,711.4458,694.4521,843.5957,843.5957,843.5957
332,793.0393,787.8909,664.3292,776.6680,771.1335,662.2414,727.5207,725.3245,698.2380,712.1539,710.7377,694.4521,843.5957,841.0524,780.0121
333,793.0393,781.5763,635.1731,776.6680,774.1920,714.7681,727.5207,720.6281,662.0615,712.1539,708.1096,646.4502,843.5957,837.7126,762.7582
334,793.0393,782.9484,664.3292,776.6680,776.6680,776.6680,727.5207,721.6111,667.6281,712.1539,706.5684,625.6218,843.5957,840.0620,792.0439
335,793.0393,775.9046,578.8551,776.6680,775.8195,755.4544,727.5207,727.5207,727.5207,712.1539,705.9472,627.7949,843.5957,840.2180,794.8904
336,793.0393,779.3436,503.9993,776.6680,773.1886,754.9219,727.5207,727.5207,727.5207,712.1539,707.1974,694.4521,843.5957,834.1951,745.4480
337,793.0393,787.8909,664.3292,776.6680,769.1892,687.4338,727.5207,726.3494,698.2380,712.1539,707.0839,620.8083,843.5957,842.1662,831.6831
338,793.0393,765.6078,578.8551,776.6680,772.4509,736.4786,727.5207,717.2765,607.0333,712.1539,707.9845,625.6218,843.5957,835.5877,759.4872
339,793.0393,778.8636,567.3569,776.6680,776.6680,776.6680,727.5207,724.4392,650.4828,712.1539,704.6166,642.8772,843.5957,838.6277,780.0121
340,793.0393,784.4720,578.8551,776.6680,774.0585,754.9219,727.5207,727.5207,727.5207,712.1539,710.0297,694.4521,843.5957,842.6427,831.6831
341,793.0393,772.4457,664.3292,776.6680,771.8235,720.7938,727.5207,727.5207,727.5207,712.1539,708.0401,627.0110,843.5957,833.3831,762.9398
342,793.0393,757.1601,578.8551,776.6680,767.6102,680.0499,727.5207,725.1781,698.2380,712.1539,712.1539,712.1539,843.5957,827.9275,747.2542
343,793.0393,753.9846,578.8551,776.6680,769.5251,663.3335,727.5207,727.4485,725.7144,712.1539,704.2012,629.5122,843.5957,834.1929,746.2940
344,793.0393,767.6990,613.5227,776.6680,752.8758,601.2549,727.5207,725.2471,670.6796,712.1539,709.8827,673.2192,843.5957,838.0141,745.4480
345,793.0393,750.8821,578.8551,776.6680,750.5346,639.3417,727.5207,726.3494,698.2380,712.1539,704.3307,620.8083,843.5957,832.2633,749.4075
346,793.0393,762.7250,578.8551,776.6680,757.0593,651.2543,727.5207,725.2445,670.6158,712.1539,709.5306,664.2744,843.5957,839.0234,776.9386
347,793.0393,755.3110,578.8551,776.6680,770.2533,683.9568,727.5207,722.2968,698.2380,712.1539,706.0759,613.3108,843.5957,837.4894,782.4537
348,793.0393,782.7425,664.3292,776.6680,774.8103,754.9219,727.5207,726.3494,698.2380,712.1539,709.3216,694.4521,843.5957,842.0304,828.2878
349,793.0393,786.1813,621.5874,776.6680,764.9650,678.5801,727.5207,721.6492,637.6378,712.1539,708.7876,663.4006,843.5957,834.9651,756.0046
350,793.0393,766.9747,656.2645,776.6680,774.0585,754.9219,727.5207,723.6506,660.0497,712.1539,701.7779,625.6218,843.5957,830.9968,771.5685
351,793.0393,758.7299,578.8551,776.6680,773.9955,754.9219,727.5207,723.6564,660.1955,712.1539,708.6135,694.4521,843.5957,830.2924,648.0669
352,793.0393,778.2580,590.2598,776.6680,769.4172,682.3823,727.5207,721.6642,698.2380,712.1539,711.4458,694.4521,843.5957,842.5888,818.4211
353,793.0393,763.6469,578.8551,776.6680,767.0177,622.3943,727.5207,719.5256,655.7379,712.1539,710.7377,694.4521,843.5957,842.6427,831.6831
354,793.0393,760.3478,595.6112,776.6680,770.1258,727.5094,727.5207,719.3669,670.0890,712.1539,710.0297,694.4521,843.5957,839.2754,747.4990
355,793.0393,772.3166,578.8551,776.6680,768.4541,680.0499,727.5207,720.4929,698.2380,712.1539,705.9929,627.7949,843.5957,843.1192,831.6831
356,793.0393,759.1521,616.3570,776.6680,764.1153,664.2319,727.5207,717.4406,655.7379,717.0175,710.2470,694.4521,843.5957,843.1192,831.6831
357,793.0393,787.8909,664.3292,776.6680,761.2000,664.2319,751.1273,713.3093,655.7379,717.0175,713.3212,712.1539,843.5957,835.2355,742.6401
358,793.0393,777.8836,664.3292,776.6680,768.8907,669.2193,751.1273,719.8926,670.8794,717.0175,698.2999,621.9125,843.5957,835.9510,750.3098
359,793.0393,782.7425,664.3292,776.6680,765.7058,664.2319,751.1273,730.4835,698.2380,752.7753,695.7239,543.8410,843.5957,838.6572,790.0175
