generation,baseline_best,baseline_avg,baseline_worst,cost_best,cost_avg,cost_worst,degree_best,degree_avg,degree_worst,dijkstra_best,dijkstra_avg,dijkstra_worst,hybrid_best,hybrid_avg,hybrid_worst
180,647.9336,645.5267,587.7599,752.2455,750.7869,734.0133,676.4515,675.5702,654.4174,736.8159,694.2912,435.9730,783.9052,781.2861,750.1470
181,647.9336,638.3058,587.7599,752.2455,752.2455,752.2455,676.4515,673.1302,593.4192,736.8159,708.7285,550.5699,783.9052,779.0869,723.6765
182,647.9336,639.1570,531.3349,752.2455,752.2455,752.2455,676.4515,674.1706,624.4687,736.8159,706.4706,558.6777,783.9052,771.6304,703.7569
183,647.9336,645.5267,587.7599,752.2455,750.7869,734.0133,676.4515,671.1189,553.2184,736.8159,717.9852,550.5699,783.9052,781.4961,723.6765
184,647.9336,637.9223,578.1717,752.2455,751.5162,734.0133,676.4515,672.7270,593.4192,736.8159,704.2483,550.5699,783.9052,778.5196,709.4937
185,647.9336,645.6213,598.2610,752.2455,743.4532,638.3961,676.4515,675.8870,671.4107,736.8159,704.7623,550.5699,783.9052,775.0842,703.7569
186,647.9336,633.7974,529.8486,752.2455,746.5369,645.9956,676.4515,668.1151,553.0098,736.8159,688.4795,468.1800,783.9052,779.5644,723.6765
187,647.9336,631.9049,530.2825,752.2455,750.6049,711.2305,676.4515,674.2507,626.4724,736.8159,715.1762,550.5699,783.9052,783.9052,783.9052
188,647.9336,644.3551,587.7599,752.2455,751.5162,734.0133,676.4515,669.9956,593.4192,736.8159,716.7771,519.8405,783.9052,781.4961,723.6765
189,647.9336,635.2481,587.7599,752.2455,751.3784,730.5682,676.4515,676.0483,671.4107,736.8159,716.0884,550.5699,783.9052,781.4961,723.6765
190,647.9336,635.2311,530.2825,752.2455,752.2455,752.2455,676.4515,675.8466,671.4107,736.8159,692.0711,550.5699,783.9052,783.9052,783.9052
191,647.9336,640.0620,587.7599,752.2455,745.1791,648.5156,676.4515,675.8466,671.4107,736.8159,697.3007,550.5699,783.9052,781.4961,723.6765
192,647.9336,641.4313,530.2825,752.2455,749.3283,734.0133,676.4515,676.2499,671.4107,736.8159,706.5747,542.8545,783.9052,770.2600,683.6884
193,647.9336,632.3582,530.2825,752.2455,752.2455,752.2455,676.4515,676.4515,676.4515,736.8159,722.0449,604.6431,783.9052,776.6778,723.6765
194,647.9336,628.1076,530.2825,752.2455,752.2455,752.2455,676.4515,676.2499,671.4107,736.8159,697.5325,550.5699,783.9052,782.0638,737.8697
195,647.9336,641.9079,587.7599,752.2455,752.2455,752.2455,676.4515,674.4524,626.4724,736.8159,710.0466,550.5699,783.9052,783.9052,783.9052
196,647.9336,643.2276,530.2825,752.2455,748.4692,657.8398,676.4515,670.7562,562.8799,736.8159,717.5959,565.1637,783.9052,779.0869,723.6765
197,647.9336,638.3638,530.2825,752.2455,752.2455,752.2455,676.4515,669.6941,593.4192,736.8159,714.8897,568.0237,783.9052,774.7115,674.5189
198,647.9336,639.0496,587.7599,752.2455,752.2455,752.2455,676.4515,671.5439,613.8995,736.8159,723.6756,550.5699,783.9052,779.0869,723.6765
199,647.9336,643.1197,587.7599,752.2455,748.4692,657.8398,676.4515,676.4515,676.4515,736.8159,717.9314,550.5699,783.9052,781.3079,718.9709
200,647.9336,643.2276,530.2825,752.2455,747.6379,637.0572,676.4515,674.3342,643.6829,736.8159,717.5542,529.0758,783.9052,782.0638,737.8697
201,647.9336,638.4137,530.2825,752.2455,752.2455,752.2455,676.4515,672.8515,616.6959,736.8159,717.9799,584.5828,783.9052,771.5969,638.5368
202,647.9336,627.9779,530.2825,752.2455,752.2455,752.2455,676.4515,668.8548,574.6901,736.8159,726.2536,625.5104,783.9052,771.3559,672.3123
203,647.9336,640.8167,530.2825,752.2455,745.0302,657.8398,687.3825,667.9264,593.4192,736.8159,729.7345,654.6225,783.9052,776.4976,723.6765
204,647.9336,644.5698,599.8873,752.2455,748.5990,734.0133,687.3825,671.3136,550.6700,736.8159,732.3637,625.5104,783.9052,778.9498,723.6765
205,647.9336,640.8206,530.2825,752.2455,750.8808,718.1294,687.3825,663.3810,484.6049,736.8159,731.9816,663.3783,783.9052,776.6289,708.2613
206,647.9336,640.7128,587.7599,752.2455,745.2137,677.8339,687.3825,669.7640,529.6657,736.8159,727.3038,688.6945,783.9052,768.7426,681.7950
207,647.9336,643.1197,587.7599,752.2455,739.8433,637.2371,687.3825,683.6239,609.3910,736.8159,725.7763,621.9474,783.9052,776.4006,656.5166
208,647.9336,636.8009,587.7599,752.2455,751.5162,734.0133,687.3825,686.1149,655.6944,736.8159,715.9677,622.8736,783.9052,783.9052,783.9052
209,647.9336,645.5267,587.7599,752.2455,752.2455,752.2455,687.3825,682.9629,576.8942,736.8159,713.5949,494.2021,783.9052,783.9052,783.9052
210,647.9336,645.5267,587.7599,752.2455,752.2455,752.2455,687.3825,676.9489,582.5266,736.8159,714.1891,550.5699,783.9052,783.9052,783.9052
211,647.9336,632.4094,542.0768,752.2455,750.7869,734.0133,687.3825,674.9038,609.3910,736.8159,709.2172,558.6777,783.9052,779.5298,723.6765
212,647.9336,642.5148,587.7599,752.2455,751.5162,734.0133,687.3825,666.7379,541.1457,736.8159,711.3604,550.5699,783.9052,781.9389,734.7477
213,647.9336,643.2276,530.2825,752.2455,751.4706,732.8728,687.3825,667.1513,609.3910,736.8159,707.2365,550.5699,783.9052,781.4961,723.6765
214,647.9336,645.2403,580.6015,752.2455,750.7869,734.0133,687.3825,678.0235,609.3910,736.8159,712.4321,550.5699,783.9052,781.4961,723.6765
215,647.9336,640.7128,587.7599,752.2455,749.1757,693.7336,687.3825,665.7281,541.1457,736.8159,726.9733,689.3956,783.9052,783.9052,783.9052
216,647.9336,643.1197,587.7599,752.2455,748.6283,680.0487,687.3825,666.7996,562.7691,746.4329,714.0145,550.5699,786.8853,784.0244,783.9052
217,647.9336,645.4768,586.5138,752.2455,747.7202,693.7336,687.3825,683.5538,609.3910,746.4329,700.8458,533.3594,786.8853,778.7657,723.6765
218,647.9336,643.1197,587.7599,752.2455,744.5855,671.6230,687.3825,684.7175,638.4839,746.4329,714.5218,609.8478,786.8853,781.3518,723.6765
219,647.9336,646.3189,607.5651,752.2455,748.8722,667.9139,687.3825,680.7821,600.3640,746.4329,731.5633,689.3956,786.8853,780.6965,726.6566
220,647.9336,647.9336,647.9336,752.2455,746.7497,633.0825,687.3825,687.3825,687.3825,746.4329,737.0559,550.5699,786.8853,783.0383,726.6566
221,647.9336,640.7128,587.7599,752.2455,750.7869,734.0133,687.3825,687.3825,687.3825,746.4329,727.8890,550.5699,786.8853,782.0670,726.6566
222,647.9336,637.5815,532.2326,752.2455,746.7319,672.1581,687.3825,684.2628,609.3910,746.4329,721.2671,540.8791,786.8853,786.8853,786.8853
223,647.9336,645.4768,586.5138,752.2455,750.0576,734.0133,687.3825,679.8669,609.3910,746.4329,709.9000,507.8589,786.8853,779.5386,726.6566
224,647.9336,645.5267,587.7599,752.2455,744.2462,620.0122,687.3825,686.1062,655.4771,746.4329,708.2305,560.8879,786.8853,784.2377,723.6765
225,647.9336,647.9336,647.9336,752.2455,744.1415,626.6352,687.3825,684.2628,609.3910,746.4329,724.9712,603.6684,786.8853,784.3569,726.6566
226,647.9336,644.5624,563.6522,752.2455,749.1659,675.2560,687.3825,682.0223,609.3910,746.4329,710.2423,537.4041,786.8853,773.2320,726.6566
227,647.9336,645.5267,587.7599,752.2455,750.7869,734.0133,687.3825,686.0955,655.2096,746.4329,719.2215,507.8589,786.8853,778.3495,726.6566
228,647.9336,637.2177,563.6522,752.2455,749.4582,700.7951,687.3825,684.2286,608.5352,746.4329,709.9803,551.3067,786.8853,784.4761,726.6566
229,647.9336,647.9336,647.9336,752.2455,750.0576,734.0133,687.3825,687.3825,687.3825,746.4329,724.8153,611.3230,786.8853,784.4761,726.6566
230,647.9336,645.6172,590.0224,752.2455,750.7869,734.0133,687.3825,687.3825,687.3825,746.4329,730.2197,611.3230,786.8853,763.1282,686.9794
231,647.9336,647.9336,647.9336,752.2455,744.2451,640.6960,687.3825,682.9629,576.8942,746.4329,724.8153,611.3230,786.8853,777.2487,726.6566
232,647.9336,639.7485,563.6522,752.2455,750.7869,734.0133,687.3825,682.3069,609.3910,746.4329,733.5410,611.3230,786.8853,778.0606,686.7249
233,647.9336,647.9336,647.9336,752.2455,745.3138,625.4716,687.3825,682.2726,608.5352,746.4329,729.4470,550.7382,786.8853,771.7811,686.7249
234,647.9336,640.8665,563.6522,752.2455,751.5162,734.0133,687.3825,684.2628,609.3910,746.4329,737.0970,611.3230,786.8853,766.0832,705.5978
235,647.9336,647.9336,647.9336,752.2455,751.5162,734.0133,687.3825,679.1872,609.3910,746.4329,724.8153,611.3230,786.8853,757.4561,626.8469
236,647.9336,639.7561,563.6522,752.2455,750.1947,719.2099,687.3825,682.0223,609.3910,746.4329,711.3964,597.6111,786.8853,769.0376,679.2765
237,647.9336,638.3963,529.8486,752.2455,752.2455,752.2455,687.3825,684.2628,609.3910,746.4329,703.1978,611.3230,786.8853,779.1051,719.7480
238,647.9336,647.2723,631.4000,752.2455,750.7869,734.0133,687.3825,683.2838,616.6049,746.4329,717.4687,539.9547,786.8853,773.8721,713.7790
239,647.9336,639.7485,563.6522,752.2455,747.9772,682.0022,687.3825,682.3069,609.3910,746.4329,688.3038,478.4806,786.8853,786.8853,786.8853
240,647.9336,645.5267,587.7599,752.2455,750.0576,734.0133,687.3825,687.3825,687.3825,746.4329,712.2439,551.3067,786.8853,781.5394,681.1589
241,647.9336,646.8831,621.6712,752.2455,752.2455,752.2455,687.3825,684.2286,608.5352,746.4329,733.0273,551.3067,786.8853,764.7613,649.2649
242,647.9336,645.5267,587.7599,752.2455,747.3857,689.7670,687.3825,675.9981,558.7565,746.4329,713.3130,458.8743,786.8853,764.8925,645.8048
243,647.9336,645.5267,587.7599,752.2455,750.7869,734.0133,687.3825,684.2628,609.3910,746.4329,735.6241,611.3230,786.8853,775.5448,651.0741
244,647.9336,638.4137,530.2825,752.2455,752.2455,752.2455,687.3825,680.8968,609.3910,746.4329,719.4109,611.3230,786.8853,776.8822,675.5941
245,647.9336,645.5267,587.7599,752.2455,750.7869,734.0133,687.3825,661.5872,541.1457,746.4329,720.1823,611.3230,786.8853,777.2075,655.8790
246,647.9336,636.3187,587.7599,752.2455,752.2455,752.2455,687.3825,658.0465,541.3199,746.4329,727.8191,551.3067,786.8853,777.8723,686.7249
247,647.9336,640.0456,581.5966,752.2455,750.7869,734.0133,687.3825,649.1898,480.4128,746.4329,710.5283,608.7154,786.8853,776.6787,655.1575
248,647.9336,647.5130,637.4167,752.2455,752.2455,752.2455,687.3825,668.8852,609.3910,746.4329,727.8191,551.3067,786.8853,771.7992,660.3958
249,664.8679,648.1331,635.9859,752.2455,751.5162,734.0133,687.3825,672.0111,560.8076,746.4329,721.4414,611.3230,786.8853,773.2423,686.7249
250,664.8679,645.6567,566.5125,752.2455,749.9050,693.7336,687.3825,673.8266,556.9295,746.4329,735.4279,606.4180,786.8853,782.0670,726.6566
251,664.8679,647.8087,585.4473,752.2455,752.2455,752.2455,687.3825,665.5449,609.3910,746.4329,741.0285,611.3230,786.8853,771.8813,680.6210
252,664.8679,646.3157,590.4563,752.2455,751.5162,734.0133,687.3825,683.6462,609.3910,746.4329,730.2197,611.3230,786.8853,767.5930,674.6364
253,664.8679,645.2150,530.2825,752.2455,752.2455,752.2455,687.3825,687.3825,687.3825,746.4329,730.2197,611.3230,786.8853,773.4727,655.1575
254,664.8679,641.7149,530.2825,752.2455,752.2455,752.2455,687.3825,685.2667,634.4879,746.4329,706.1461,541.9314,786.8853,776.1263,686.7249
255,664.8679,662.4609,604.6941,752.2455,750.1141,698.9615,687.3825,687.3825,687.3825,746.4329,704.3474,606.4048,786.8853,775.1190,687.4428
256,664.8679,662.4609,604.6941,752.2455,749.5355,684.4976,687.3825,675.8132,612.3651,746.4329,719.7681,611.3230,786.8853,766.9690,682.7367
257,664.8679,654.8148,533.8882,752.2455,750.7869,734.0133,687.3825,682.3069,609.3910,746.4329,739.2148,584.9014,786.8853,774.3560,686.7249
258,664.8679,650.4154,604.4252,752.2455,749.9050,693.7336,687.3825,672.9136,608.5352,746.4329,721.8101,564.9867,786.8853,770.5678,659.0781
259,664.8679,650.7298,552.1118,752.2455,751.5162,734.0133,687.3825,687.3825,687.3825,746.4329,736.0400,611.3230,786.8853,772.8268,726.6566
260,664.8679,659.4428,580.5865,752.2455,744.3853,663.1091,687.3825,681.2621,609.3910,746.4329,718.3248,551.3067,786.8853,771.9048,570.7664
261,664.8679,650.3585,565.9187,752.2455,751.5162,734.0133,687.3825,680.8078,601.0084,746.4329,706.8171,553.4117,786.8853,772.9234,660.3958
262,664.8679,647.9459,580.5865,752.2455,752.2455,752.2455,687.3825,687.3825,687.3825,746.4329,730.2197,611.3230,786.8853,770.7241,639.4195
263,664.8679,659.7719,597.6417,752.2455,749.6069,704.5145,687.3825,683.1166,631.3712,746.4329,720.3960,611.3230,786.8853,761.2547,658.0652
264,664.8679,657.6470,604.6941,752.2455,750.7869,734.0133,687.3825,677.9892,608.5352,746.4329,711.1094,543.8004,786.8853,775.1493,653.8746
265,664.8679,649.9402,580.5865,752.2455,748.1852,668.9706,687.3825,681.1431,609.3910,746.4329,695.5927,514.9236,786.8853,768.9298,698.9568
266,664.8679,643.5478,530.2825,752.2455,749.8660,710.9917,687.3825,683.6239,609.3910,746.4329,714.9816,505.4934,786.8853,772.4304,726.6566
267,664.8679,642.2071,530.2825,752.2455,751.5162,734.0133,687.3825,687.3825,687.3825,746.4329,721.0490,606.4180,786.8853,767.6963,680.6210
268,664.8679,647.3310,530.2825,752.2455,752.2455,752.2455,687.3825,681.1431,609.3910,746.4329,682.6706,558.7428,786.8853,761.7912,686.7249
269,664.8679,650.4550,541.6943,752.2455,751.2631,727.6853,687.3825,672.1740,541.1457,746.4329,701.2320,507.8589,786.8853,769.5599,686.7249
270,664.8679,658.4793,580.5865,752.2455,752.2455,752.2455,687.3825,672.1740,541.1457,746.4329,695.9764,500.0598,795.0086,775.7983,674.1791
271,664.8679,654.8773,567.9295,752.2455,752.2455,752.2455,687.3825,687.3825,687.3825,746.4329,722.4147,551.3067,795.0086,769.0268,650.9975
272,664.8679,645.0210,567.9295,752.2455,743.9352,614.7768,687.3825,671.7842,609.3910,746.4329,696.5907,551.3067,795.0086,771.1167,660.3958
273,664.8679,648.3394,523.2301,752.2455,750.7869,734.0133,687.3825,684.2628,609.3910,746.4329,690.9428,551.3067,795.0086,780.8646,690.7110
274,664.8679,637.0034,533.6007,752.2455,748.2913,671.6230,687.3825,663.9788,541.1457,746.4329,703.8009,551.3067,795.0086,789.9000,723.6765
275,664.8679,652.8555,567.9295,752.2455,750.7869,734.0133,687.3825,670.2181,541.1457,746.4329,700.8517,551.3067,795.0086,790.2883,717.6170
276,664.8679,655.7770,580.5865,752.2455,751.5162,734.0133,687.3825,679.4942,569.0225,746.4329,720.3723,488.8416,795.0086,791.9496,726.6566
277,664.8679,659.6851,580.5865,752.2455,750.7869,734.0133,687.3825,684.2628,609.3910,746.4329,716.8634,611.3230,795.0086,784.0627,726.4172
278,664.8679,648.8038,567.9295,752.2455,749.6502,705.5951,687.3825,681.1089,608.5352,746.4329,709.3520,546.4017,795.0086,795.0086,795.0086
279,664.8679,656.4019,586.4790,752.2455,750.0576,734.0133,687.3825,684.2628,609.3910,746.4329,718.0177,611.3230,795.0086,791.0826,726.6566
280,664.8679,657.4553,567.9295,752.2455,752.2455,752.2455,687.3825,671.0430,609.3910,746.4329,727.6171,611.3230,795.0086,791.8124,726.6566
281,664.8679,656.1095,548.5160,752.2455,752.2455,752.2455,687.3825,678.0235,609.3910,746.4329,735.4279,606.4180,795.0086,794.0843,783.4556
282,664.8679,647.1404,567.9295,752.2455,749.6487,687.3273,687.3825,668.5935,482.8641,746.4329,730.2197,611.3230,795.0086,795.0086,795.0086
283,664.8679,646.9844,536.1751,752.2455,752.2455,752.2455,687.3825,683.5538,609.3910,746.4329,737.6546,611.3230,795.0086,794.5465,783.4556
284,664.8679,648.8572,546.7829,752.2455,752.2455,752.2455,687.3825,683.7240,631.3712,746.4329,729.6713,597.6111,795.0086,792.2745,726.6566
285,664.8679,648.9556,567.9295,752.2455,752.2455,752.2455,687.3825,682.3805,629.4712,746.4329,719.0161,601.4507,795.0086,789.5404,726.6566
286,664.8679,652.1852,580.5865,752.2455,752.2455,752.2455,687.3825,675.8337,600.3640,746.4329,735.6241,611.3230,795.0086,795.0086,795.0086
287,664.8679,662.4609,604.6941,752.2455,748.0770,666.2655,687.3825,685.9645,669.6577,746.4329,730.2197,611.3230,795.0086,795.0086,795.0086
288,664.8679,657.6470,604.6941,752.2455,750.5577,728.2837,687.3825,680.3323,609.3910,746.4329,724.8153,611.3230,795.0086,784.8150,676.8722
289,664.8679,657.0775,530.2825,752.2455,746.5614,668.6547,687.3825,676.8081,532.9202,746.4329,735.4357,601.4507,795.0086,781.9403,676.3385
290,664.8679,648.2051,549.1669,752.2455,752.2455,752.2455,687.3825,684.2628,609.3910,746.4329,735.6241,611.3230,795.0086,783.9531,723.6765
291,664.8679,643.4785,520.5046,752.2455,746.4658,666.2655,687.3825,687.3825,687.3825,746.4329,741.0285,611.3230,795.0086,789.4212,726.6566
292,664.8679,657.0775,530.2825,752.2455,746.0441,657.8398,687.3825,679.4535,609.3910,746.4329,741.0285,611.3230,795.0086,783.3411,723.6765
293,664.8679,648.8062,530.2825,752.2455,750.4767,708.0260,687.3825,676.2357,609.3910,746.4329,729.2764,597.6111,795.0086,788.1946,693.0114
294,664.8679,645.0428,530.2825,752.2455,752.2455,752.2455,687.3825,678.0235,609.3910,746.4329,729.0931,583.1576,795.0086,795.0086,795.0086
295,664.8679,655.2401,604.6941,752.2455,752.2455,752.2455,687.3825,687.3825,687.3825,746.4329,706.9184,551.3067,795.0086,792.2745,726.6566
296,664.8679,652.8331,604.6941,752.2455,751.5162,734.0133,687.3825,687.3825,687.3825,746.4329,698.0730,551.3067,795.0086,795.0086,795.0086
297,664.8679,656.0270,530.2825,752.2455,750.5577,728.2837,687.3825,681.1431,609.3910,746.4329,717.4915,546.4017,795.0086,786.0715,674.6364
298,664.8679,652.8331,604.6941,752.2455,746.6368,630.2619,687.3825,678.0235,609.3910,746.4329,732.3609,611.3230,795.0086,792.2745,726.6566
299,664.8679,652.2636,530.2825,752.2455,747.8104,677.8339,687.3825,681.1431,609.3910,746.4329,739.7917,611.3230,795.0086,791.6498,748.9730
300,664.8679,638.4988,530.2825,752.2455,750.7869,734.0133,687.3825,678.9639,609.3910,746.4329,713.1756,590.5495,795.0086,795.0086,795.0086
301,664.8679,653.7374,601.7408,752.2455,747.7399,657.8398,687.3825,663.7527,530.1341,746.4329,735.6241,611.3230,795.0086,784.9568,615.8372
302,664.8679,656.2625,604.6941,752.2455,750.5301,709.3617,687.3825,678.4330,609.3910,746.4329,732.3822,611.3230,795.0086,789.5404,726.6566
303,664.8679,660.6195,604.6941,752.2455,750.7869,734.0133,687.3825,681.1431,609.3910,746.4329,741.0254,611.2450,795.0086,786.8063,726.6566
304,664.8679,664.8679,664.8679,752.2455,752.2455,752.2455,687.3825,684.2628,609.3910,746.4329,717.7361,569.4515,795.0086,788.0793,690.1285
305,664.8679,657.6470,604.6941,752.2455,751.5162,734.0133,687.3825,677.7266,588.5429,746.4329,724.0575,592.3766,795.0086,785.5892,726.6566
306,664.8679,658.8010,604.6941,752.2455,750.7869,734.0133,687.3825,667.2563,497.2366,746.4329,741.0285,611.3230,795.0086,788.4243,696.6188
307,664.8679,650.4914,604.6941,752.2455,749.3283,734.0133,687.3825,681.1431,609.3910,746.4329,730.2197,611.3230,795.0086,792.2745,726.6566
308,664.8679,642.0663,530.2825,752.2455,748.7980,684.2917,687.3825,674.7661,606.8046,746.4329,719.7467,606.4180,795.0086,791.1577,698.7370
309,664.8679,662.5262,606.3249,752.2455,752.2455,752.2455,687.3825,678.0235,609.3910,746.4329,730.2197,611.3230,795.0086,791.8124,726.6566
310,664.8679,659.0138,578.6888,752.2455,752.0727,747.9275,687.3825,674.9038,609.3910,746.4329,682.3921,494.9390,795.0086,792.2745,726.6566
311,664.8679,662.4609,604.6941,752.2455,751.5162,734.0133,687.3825,678.4133,541.1457,746.4329,695.6662,551.3067,795.0086,795.0086,795.0086
312,664.8679,657.0775,530.2825,752.2455,752.2455,752.2455,687.3825,671.0973,541.1457,746.4329,680.9134,551.3067,795.0086,784.3315,676.3385
313,664.8679,645.5278,494.1823,752.2455,750.1731,718.6681,687.3825,671.6106,609.3910,746.4329,691.6824,558.7428,795.0086,773.7687,674.1791
314,664.8679,649.2432,569.7390,752.2455,749.1481,693.0431,687.3825,668.4640,541.1457,746.4329,685.6382,551.3067,795.0086,787.4157,726.6566
315,664.8679,656.5189,604.6941,752.2455,752.2455,752.2455,687.3825,678.8267,551.4798,746.4329,702.0744,551.3067,795.0086,792.9371,743.2222
316,664.8679,654.8858,530.2825,752.2455,752.2455,752.2455,687.3825,682.1381,609.3910,746.4329,711.9033,558.7428,795.0086,786.8063,726.6566
317,664.8679,647.9942,530.2825,752.2455,752.2455,752.2455,687.3825,677.9197,609.3910,746.4329,720.1789,579.7612,795.0086,782.3097,706.8847
318,664.8679,648.3131,598.5308,752.2455,749.9050,693.7336,687.3825,678.0235,609.3910,746.4329,730.0235,606.4180,795.0086,792.2745,726.6566
319,664.8679,653.9123,583.4468,752.2455,751.5162,734.0133,687.3825,687.3825,687.3825,746.4329,730.2197,611.3230,795.0086,794.8894,792.0286
320,664.8679,651.2796,592.7464,752.2455,752.2455,752.2455,687.3825,681.0798,596.8854,746.4329,733.4099,611.3230,795.0086,795.0086,795.0086
321,664.8679,655.0082,604.6941,752.2455,752.2455,752.2455,687.3825,667.4074,558.7565,746.4329,712.7146,611.3230,795.0086,792.0169,720.2164
322,664.8679,653.9664,582.7308,752.2455,749.1583,675.0658,687.3825,684.2628,609.3910,746.4329,726.3309,603.3552,795.0086,790.2481,696.0094
323,664.8679,662.4609,604.6941,752.2455,750.0576,734.0133,687.3825,680.3831,609.3910,746.4329,730.2197,611.3230,795.0086,772.3830,640.9731
324,664.8679,664.8679,664.8679,752.2455,743.0254,615.1131,687.3825,675.2517,609.3910,746.4329,741.7345,632.9540,795.0086,777.5422,633.4139
325,664.8679,657.6470,604.6941,752.2455,748.9145,668.9706,687.3825,674.0175,541.1457,746.4329,711.7567,559.7601,795.0086,773.2714,665.0017
326,664.8679,662.4609,604.6941,752.2455,749.5565,685.0216,687.3825,676.7473,609.3910,746.4329,714.3988,550.7382,795.0086,766.8625,678.1056
327,674.9922,661.0245,604.6941,752.2455,748.7080,663.8103,690.8121,680.4410,609.3910,746.4329,731.4524,611.3230,795.0086,780.3474,676.4468
328,674.9922,664.0808,604.6941,752.2455,749.2219,694.8898,690.8121,664.7271,497.2366,746.4329,741.0285,611.3230,795.0086,788.2218,693.6915
329,674.9922,647.0905,530.2825,752.2455,751.5162,734.0133,690.8121,662.7797,541.1457,746.4329,733.3077,611.3230,795.0086,786.6422,654.2020
330,674.9922,661.6596,604.6941,752.2455,745.6577,646.0631,690.8121,681.9309,609.3910,746.4329,739.1248,621.6396,795.0086,793.1672,748.9730
331,674.9922,658.5078,604.6941,752.2455,748.6673,714.5718,690.8121,684.0473,609.3910,746.4329,706.2717,551.3067,795.0086,788.5293,701.3788
332,674.9922,660.3559,560.6040,752.2455,749.3283,734.0133,690.8121,684.4965,609.3910,746.4329,722.4147,551.3067,795.0086,792.5145,732.6552
333,674.9922,654.5961,569.1610,752.2455,748.4464,693.7336,690.8121,687.5553,609.3910,746.4329,701.9410,552.7292,795.0086,791.8647,716.4115
334,674.9922,664.9314,624.6882,752.2455,750.7869,734.0133,690.8121,681.7634,609.3910,746.4329,711.4451,602.6425,795.0086,789.5404,726.6566
335,677.9722,670.0262,624.6882,752.2455,752.2455,752.2455,690.8121,690.8121,690.8121,746.4329,708.6400,552.7292,795.0086,792.2745,726.6566
336,679.0117,671.8438,624.6882,752.2455,750.0092,714.5718,690.8121,683.0520,578.2310,746.4329,690.0856,505.1343,795.0086,795.0086,795.0086
337,679.0117,668.3461,598.5698,752.2455,744.0799,641.9254,690.8121,686.3019,578.0560,746.4329,698.0539,546.9996,795.0086,784.9649,726.6566
338,679.0117,669.7632,624.6882,752.2455,750.7869,734.0133,690.8121,688.4957,632.9009,746.4329,703.8396,518.2035,795.0086,790.6772,686.7249
339,679.0117,678.4351,674.9922,752.2455,748.8063,684.4976,690.8121,687.5553,609.3910,746.4329,726.2512,546.9996,795.0086,791.8355,715.6827
340,679.0117,663.4267,588.4173,752.2455,751.5162,734.0133,690.8121,685.5993,609.3910,746.4329,731.1435,611.3230,795.0086,795.0086,795.0086
341,679.0117,674.6401,622.1053,752.2455,747.2993,684.4976,690.8121,684.2984,609.3910,746.4329,746.4329,746.4329,795.0086,783.3290,701.3788
342,679.0117,676.1140,629.9258,752.2455,749.6555,705.7289,690.8121,679.8828,609.3910,746.4329,703.9481,549.6793,795.0086,778.8794,686.7249
343,679.0117,676.1900,628.7078,752.2455,750.7869,734.0133,690.8121,677.7848,609.3910,746.4329,730.4155,551.3067,795.0086,784.3108,657.5709
344,679.0117,679.0117,679.0117,752.2455,750.5875,710.7964,690.8121,678.5460,609.3910,746.4329,729.6713,597.6111,795.0086,789.3694,715.6827
345,679.0117,679.0117,679.0117,752.2455,749.2690,677.8339,690.8121,667.5568,603.3795,746.4329,723.6971,583.3677,795.0086,788.2218,693.6915
346,679.0117,679.0117,679.0117,752.2455,745.8014,627.6093,690.8121,683.3927,609.3910,746.4329,695.9271,551.3067,795.0086,779.8444,660.8927
347,679.0117,679.0117,679.0117,752.2455,751.5162,734.0133,690.8121,667.6178,541.1457,746.4329,718.4886,552.7292,795.0086,776.4866,624.8617
348,679.0117,676.9995,628.7078,752.2455,752.2455,752.2455,690.8121,668.7030,609.3910,746.4329,714.7991,515.4808,795.0086,791.3148,714.2177
349,679.0117,676.9995,628.7078,752.2455,752.2455,752.2455,690.8121,677.8325,529.1629,746.4329,713.4045,557.9343,795.0086,779.6595,667.8224
350,679.0117,674.9874,628.7078,752.2455,750.7869,734.0133,690.8121,672.2049,606.5307,746.4329,712.3093,555.5785,795.0086,780.8406,714.2177
351,679.0117,675.0332,628.7078,752.2455,752.2455,752.2455,690.8121,689.0810,647.5328,746.4329,695.4475,479.5384,795.0086,779.3229,686.7249
352,679.0117,663.3566,598.5698,755.8270,751.6594,734.0133,690.8121,677.7848,609.3910,746.4329,706.9730,551.3067,795.0086,792.2745,726.6566
353,679.0117,658.3431,483.9939,774.5854,753.7121,752.2455,690.8121,675.1739,541.1457,746.4329,705.5091,551.3067,795.0086,792.2745,726.6566
354,679.0117,658.7923,568.2722,774.5854,765.2948,752.2455,690.8121,677.7848,609.3910,746.4329,713.2300,551.3067,795.0086,780.4692,676.5118
355,679.0117,651.1271,564.1620,774.5854,774.5854,774.5854,690.8121,677.9410,579.1929,746.4329,719.3126,594.7538,795.0086,782.4750,686.7249
356,713.0422,670.2359,604.8740,774.5854,772.5156,722.8407,690.8121,675.3357,609.3910,746.4329,728.3835,551.3067,795.0086,789.5404,726.6566
357,713.0422,662.8823,598.5698,774.5854,768.7690,709.1489,690.8121,690.8121,690.8121,746.4329,724.2669,597.6111,795.0086,787.9432,686.7249
358,713.0422,669.7334,571.9661,774.5854,774.5854,774.5854,690.8121,684.2984,609.3910,746.4329,730.2197,611.3230,795.0086,792.4642,731.4002
359,713.0422,699.7501,628.7078,774.5854,770.2622,666.5054,690.8121,674.2103,529.8491,746.4329,724.9794,611.3230,795.0086,790.6772,686.7249
